Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2061,2061,0,-1,3.47655,4.51249,3.50000,0.00000,0,0.39269,1,101.93671,117.96203,2465.60759,None,None,None,None,None,None,None,-10921639,101.93671,92,0,315,8053,72.97477,1.26601,0.07950,0.20574
ID2058,2058,0,-1,3.47655,4.53005,3.50000,30.76114,1,0.39269,1,107.30380,115.26582,2529.29114,None,None,None,None,None,None,None,-10921639,107.30380,97,3,334,8477,66.62339,0.62831,0.10759,0.31290
ID2055,2055,0,-1,3.44143,4.51249,3.50000,61.52228,2,0.39269,1,116.81013,125.25316,2655.06329,None,None,None,None,None,None,None,-10921639,116.81013,109,2,283,9228,66.90791,1.31805,0.09571,0.30498
ID2052,2052,0,-1,3.49411,4.51249,3.50000,92.28342,3,0.39269,1,110.88608,116.25316,2735.37975,None,None,None,None,None,None,None,-10921639,110.88608,98,4,269,8760,63.14899,1.40731,0.08453,0.27372
ID2049,2049,0,-1,3.45899,4.51249,3.50000,123.04456,4,0.39269,1,120.32911,114.87342,2812.58228,None,None,None,None,None,None,None,-10921639,120.32911,109,6,274,9506,62.07165,1.49223,0.08625,0.30784
ID2046,2046,0,-1,3.45899,4.53005,3.50000,153.80570,5,0.39269,1,132.40506,113.49367,2915.11392,None,None,None,None,None,None,None,-10921639,132.40506,124,27,319,10460,61.19190,1.24811,0.09588,0.37862
ID2043,2043,0,-1,3.47655,4.53005,3.50000,184.56684,6,0.39269,1,136.03797,128.24051,2975.72152,None,None,None,None,None,None,None,-10921639,136.03797,129,13,318,10747,77.99892,1.25563,0.11518,0.36028
ID2040,2040,0,-1,3.51167,4.58273,3.50000,215.32799,7,0.39269,1,121.55696,87.60759,2277.02532,None,None,None,None,None,None,None,-10921639,121.55696,116,20,350,9603,60.72716,1.40929,0.08237,0.30466
ID2037,2037,0,-1,3.47655,4.53005,3.50000,246.08913,8,0.39269,1,136.21519,133.31646,3181.81013,None,None,None,None,None,None,None,-10921639,136.21519,132,20,317,10761,66.41124,1.38948,0.10252,0.38144
ID2034,2034,0,-1,3.45899,4.53005,3.50000,276.85027,9,0.39269,1,150.53165,125.89873,3209.72152,None,None,None,None,None,None,None,-10921639,150.53165,150,16,324,11892,70.13592,1.27867,0.13808,0.52079
ID2031,2031,0,-1,3.40632,4.51249,3.50000,307.61141,10,0.39269,1,146.92405,151.37975,3646.48101,None,None,None,None,None,None,None,-10921639,146.92405,145,12,296,11607,71.58190,1.10262,0.12570,0.45839
ID2028,2028,0,-1,3.42388,4.53005,3.50000,338.37255,11,0.39269,1,154.32911,159.12658,3536.26582,None,None,None,None,None,None,None,-10921639,154.32911,149,18,350,12192,70.39954,1.25782,0.16565,0.62307
