Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID404,404,0,-1,5.23238,4.33106,2.50000,1076.63993,35,0.39269,1,235.84810,513.37975,4380.72152,None,None,None,None,None,None,None,-10921639,235.84810,213,65,536,18632,118.79082,1.11763,0.16487,0.56200
ID398,398,0,-1,5.19727,4.35447,2.50000,1107.40107,36,0.39269,1,235.64557,516.97468,4355.17722,None,None,None,None,None,None,None,-10921639,235.64557,224,32,543,18616,124.12680,1.26090,0.14852,0.49100
ID392,392,0,-1,5.20897,4.37788,2.50000,1138.16221,37,0.39269,1,232.06329,484.79747,4125.86076,None,None,None,None,None,None,None,-10921639,232.06329,204,28,534,18333,120.95669,1.41029,0.13703,0.46242
ID378,378,0,-1,5.20897,4.26082,2.50000,1168.92335,38,0.39269,1,211.35443,409.97468,3271.75949,None,None,None,None,None,None,None,-10921639,211.35443,185,25,522,16697,110.24239,1.49223,0.10502,0.36441
ID372,372,0,-1,5.22068,4.28423,2.50000,1199.68449,39,0.39269,1,233.11392,473.79747,3885.50633,None,None,None,None,None,None,None,-10921639,233.11392,234,25,522,18416,109.88525,1.42008,0.16006,0.58542
ID366,366,0,-1,5.22068,4.27253,2.50000,1230.44563,40,0.39269,1,203.24051,398.64557,3161.78481,None,None,None,None,None,None,None,-10921639,203.24051,182,49,472,16056,102.98721,1.40342,0.09211,0.33289
ID360,360,0,-1,5.16215,4.31935,2.50000,1261.20677,41,0.39269,1,223.45570,453.75949,3875.64557,None,None,None,None,None,None,None,-10921639,223.45570,209,69,519,17653,101.48775,1.43953,0.13063,0.50877
ID354,354,0,-1,5.18556,4.28423,2.50000,1291.96791,42,0.39269,1,227.70886,445.88608,3747.93671,None,None,None,None,None,None,None,-10921639,227.70886,217,60,456,17989,101.66337,1.24933,0.12912,0.51226
ID348,348,0,-1,5.20897,4.31935,2.50000,1322.72906,43,0.39269,1,226.06329,450.37975,3625.72152,None,None,None,None,None,None,None,-10921639,226.06329,205,16,585,17859,113.10675,1.11071,0.15513,0.53682
ID342,342,0,-1,5.23238,4.24912,2.50000,1353.49020,44,0.39269,1,196.13924,365.64557,2945.40506,None,None,None,None,None,None,None,-10921639,196.13924,166,22,493,15495,110.44998,1.49223,0.07397,0.24463
ID336,336,0,-1,5.19727,4.33106,2.50000,1384.25134,45,0.39269,1,240.84810,449.36709,3445.94937,None,None,None,None,None,None,None,-10921639,240.84810,211,39,518,19027,114.88769,1.26005,0.15346,0.55780
ID330,330,0,-1,5.24409,4.34276,2.50000,1415.01248,46,0.39269,1,224.53165,424.07595,3667.73418,None,None,None,None,None,None,None,-10921639,224.53165,209,36,527,17738,107.60765,1.10522,0.14416,0.52579
ID324,324,0,-1,5.19727,4.31935,2.50000,1445.77362,47,0.39269,1,230.07595,416.96203,3560.29114,None,None,None,None,None,None,None,-10921639,230.07595,217,40,485,18176,100.97610,1.26211,0.15359,0.60673
ID318,318,0,-1,5.22068,4.31935,2.50000,1476.53476,48,0.39269,1,234.91139,431.77215,3525.54430,None,None,None,None,None,None,None,-10921639,234.91139,233,84,527,18558,105.64105,1.40881,0.14932,0.57780
ID312,312,0,-1,5.25579,4.34276,2.50000,1507.29590,49,0.39269,1,236.35443,403.18987,3625.17722,None,None,None,None,None,None,None,-10921639,236.35443,220,58,437,18672,99.25376,1.25427,0.14535,0.60438
ID306,306,0,-1,5.26750,4.36617,2.50000,1538.05704,50,0.39269,1,219.24051,351.37975,3346.53165,None,None,None,None,None,None,None,-10921639,219.24051,213,60,451,17320,89.03460,1.25592,0.12803,0.55896
ID300,300,0,-1,5.23238,4.31935,2.50000,1568.81818,51,0.39269,1,233.45570,404.72152,3462.37975,None,None,None,None,None,None,None,-10921639,233.45570,209,54,474,18443,99.06535,1.10982,0.14059,0.58094
ID294,294,0,-1,5.32603,4.34276,2.50000,1599.57932,52,0.39269,1,242.37975,354.98734,3460.82278,None,None,None,None,None,None,None,-10921639,242.37975,237,79,499,19148,97.94403,1.49223,0.13571,0.59141
ID288,288,0,-1,5.29091,4.35447,2.50000,1630.34046,53,0.39269,1,240.29114,359.11392,3551.73418,None,None,None,None,None,None,None,-10921639,240.29114,240,72,458,18983,96.55092,1.25293,0.11697,0.52123
ID282,282,0,-1,5.34944,4.35447,2.50000,1661.10160,54,0.39269,1,255.53165,359.79747,3415.60759,None,None,None,None,None,None,None,-10921639,255.53165,234,64,504,20187,108.49398,1.16389,0.13891,0.57455
ID276,276,0,-1,5.30262,4.38958,2.50000,1691.86275,55,0.39269,1,240.89873,362.31646,3599.59494,None,None,None,None,None,None,None,-10921639,240.89873,242,56,534,19031,110.21792,1.49223,0.11747,0.45951
ID270,270,0,-1,5.32603,4.38958,2.50000,1722.62389,56,0.39269,1,237.37975,340.77215,3470.16456,None,None,None,None,None,None,None,-10921639,237.37975,231,49,498,18753,96.48333,1.25532,0.11049,0.48961
ID264,264,0,-1,5.30262,4.41299,2.50000,1753.38503,57,0.39269,1,234.00000,339.43038,3507.46835,None,None,None,None,None,None,None,-10921639,234.00000,209,65,505,18486,110.29157,1.10962,0.12266,0.46362
ID258,258,0,-1,5.32603,4.40129,2.50000,1784.14617,58,0.39269,1,251.92405,348.89873,3541.62025,None,None,None,None,None,None,None,-10921639,251.92405,230,93,529,19902,101.27467,1.25147,0.15043,0.65052
ID252,252,0,-1,5.32603,4.33106,2.50000,1814.90731,59,0.39269,1,249.25316,345.72152,3609.01266,None,None,None,None,None,None,None,-10921639,249.25316,244,76,464,19691,102.27758,1.09950,0.11458,0.50104
ID245,245,0,-1,5.32603,4.35447,2.50000,1845.66845,60,0.39269,1,286.49367,335.70886,3725.84810,None,None,None,None,None,None,None,-10921639,286.49367,270,93,510,22633,118.38311,1.12185,0.15985,0.66705
ID239,239,0,-1,5.32603,4.34276,2.50000,1876.42959,61,0.39269,1,271.26582,312.29114,3946.59494,None,None,None,None,None,None,None,-10921639,271.26582,261,60,604,21430,125.99000,1.25513,0.12882,0.49140
ID233,233,0,-1,5.36114,4.35447,2.50000,1907.19073,62,0.39269,1,279.73418,319.26582,3996.30380,None,None,None,None,None,None,None,-10921639,279.73418,271,62,569,22099,107.48807,1.42079,0.10994,0.51557
ID227,227,0,-1,5.32603,4.35447,2.50000,1937.95187,63,0.39269,1,300.08861,318.15190,4055.68354,None,None,None,None,None,None,None,-10921639,300.08861,278,96,640,23707,133.60497,1.24070,0.14271,0.56102
ID221,221,0,-1,5.34944,4.34276,2.50000,1968.71301,64,0.39269,1,301.00000,299.55696,4012.75949,None,None,None,None,None,None,None,-10921639,301.00000,289,89,571,23779,116.43387,1.25374,0.12395,0.57020
ID215,215,0,-1,5.31432,4.36617,2.50000,1999.47415,65,0.39269,1,285.11392,306.13924,4131.17722,None,None,None,None,None,None,None,-10921639,285.11392,283,110,642,22524,114.43462,1.10206,0.11173,0.50079
ID209,209,0,-1,5.33773,4.36617,2.50000,2030.23529,66,0.39269,1,302.68354,286.98734,4052.83544,None,None,None,None,None,None,None,-10921639,302.68354,297,115,619,23912,113.07900,1.12861,0.11316,0.54422
ID203,203,0,-1,5.32603,4.36617,2.50000,2060.99644,67,0.39269,1,315.21519,293.41772,4071.93671,None,None,None,None,None,None,None,-10921639,315.21519,314,58,602,24902,128.82533,1.27518,0.11199,0.49283
ID197,197,0,-1,5.29091,4.34276,2.50000,2091.75758,68,0.39269,1,308.13924,286.91139,4174.73418,None,None,None,None,None,None,None,-10921639,308.13924,297,67,633,24343,126.84108,1.22128,0.10261,0.45214
ID191,191,0,-1,5.31432,4.38958,2.50000,2122.51872,69,0.39269,1,345.35443,276.36709,4099.26582,None,None,None,None,None,None,None,-10921639,345.35443,346,116,610,27283,126.58858,1.10033,0.14377,0.68586
ID185,185,0,-1,5.36114,4.36617,2.50000,2153.27986,70,0.39269,1,339.89873,269.91139,4070.44304,None,None,None,None,None,None,None,-10921639,339.89873,356,104,644,26852,125.49028,1.49223,0.11864,0.57451
ID179,179,0,-1,5.32603,4.35447,2.50000,2184.04100,71,0.39269,1,348.74684,266.93671,4105.84810,None,None,None,None,None,None,None,-10921639,348.74684,381,130,584,27551,109.18703,1.41591,0.13887,0.77894
ID170,170,0,-1,5.34944,4.37788,2.50000,2214.80214,72,0.39269,1,345.62025,255.88608,3996.32911,None,None,None,None,None,None,None,-10921639,345.62025,355,137,554,27304,115.23636,1.32259,0.13126,0.69598
ID164,164,0,-1,5.32603,4.35447,2.50000,2245.56328,73,0.39269,1,356.94937,239.92405,3956.26582,None,None,None,None,None,None,None,-10921639,356.94937,367,104,642,28199,126.32923,1.25638,0.12573,0.63116
ID158,158,0,-1,5.31432,4.37788,2.50000,2276.32442,74,0.39269,1,379.25316,235.30380,3863.78481,None,None,None,None,None,None,None,-10921639,379.25316,371,106,691,29961,147.09176,1.18673,0.13433,0.61067
ID152,152,0,-1,5.36114,4.37788,2.50000,2307.08556,75,0.39269,1,385.81013,238.56962,4251.74684,None,None,None,None,None,None,None,-10921639,385.81013,402,150,603,30479,112.21957,1.43101,0.13347,0.80967
ID146,146,0,-1,5.33773,4.34276,2.50000,2337.84670,76,0.39269,1,377.56962,231.82278,4193.17722,None,None,None,None,None,None,None,-10921639,377.56962,391,130,620,29828,130.64276,1.42546,0.13208,0.67437
ID140,140,0,-1,5.37285,4.35447,2.50000,2368.60784,77,0.39269,1,395.92405,223.13924,4024.46835,None,None,None,None,None,None,None,-10921639,395.92405,404,144,627,31278,133.18685,1.43135,0.13336,0.69957
ID134,134,0,-1,5.31432,4.34276,2.50000,2399.36898,78,0.39269,1,443.45570,224.39241,4105.02532,None,None,None,None,None,None,None,-10921639,443.45570,455,155,687,35033,140.48157,1.22738,0.16067,0.87396
ID125,125,0,-1,5.33773,4.35447,2.50000,2430.13013,79,0.39269,1,456.18987,219.69620,4128.54430,None,None,None,None,None,None,None,-10921639,456.18987,465,168,694,36039,146.71786,0.62831,0.16983,0.90279
ID119,119,0,-1,5.33773,4.30764,2.50000,2460.89127,80,0.39269,1,518.13924,216.75949,4158.49367,None,None,None,None,None,None,None,-10921639,518.13924,521,224,826,40933,150.00228,0.62831,0.20800,1.18951
ID113,113,0,-1,5.32603,4.30764,2.50000,2491.65241,81,0.39269,1,516.79747,208.68354,4050.68354,None,None,None,None,None,None,None,-10921639,516.79747,528,252,965,40827,161.61464,0.62831,0.18492,0.99809
ID107,107,0,-1,5.31432,4.27253,2.50000,2522.41355,82,0.39269,1,555.07595,194.87342,3625.94937,None,None,None,None,None,None,None,-10921639,555.07595,534,269,979,43851,170.84689,0.62831,0.21569,1.15287
ID101,101,0,-1,5.32603,4.19059,2.50000,2553.17469,83,0.39269,1,544.21519,206.26582,3723.21519,None,None,None,None,None,None,None,-10921639,544.21519,564,244,831,42993,151.53756,1.10762,0.18931,1.14331
ID95,95,0,-1,5.27921,4.08524,2.50000,2583.93583,84,0.39269,1,568.41772,171.81013,3101.56962,None,None,None,None,None,None,None,-10921639,568.41772,564,233,1131,44905,212.18241,1.10686,0.20201,0.90042
ID89,89,0,-1,5.33773,4.08524,2.50000,2614.69697,85,0.39269,1,640.81013,167.22785,3229.24051,None,None,None,None,None,None,None,-10921639,640.81013,645,237,1176,50624,231.22855,1.11298,0.22771,1.02803
ID83,83,0,-1,5.34944,4.01501,2.50000,2645.45811,86,0.39269,1,680.34177,219.81013,3929.17722,None,None,None,None,None,None,None,-10921639,680.34177,684,258,1375,53747,250.92316,1.22861,0.22272,0.98774
ID77,77,0,-1,5.32603,3.95648,2.50000,2676.21925,87,0.39269,1,655.91139,162.87342,2913.32911,None,None,None,None,None,None,None,-10921639,655.91139,649,159,1288,51817,251.07411,1.15230,0.20106,0.87464
ID70,70,0,-1,5.24409,3.92136,2.50000,2706.98039,88,0.39269,1,631.10127,168.05063,2748.50633,None,None,None,None,None,None,None,-10921639,631.10127,627,153,1549,49857,263.95306,1.24095,0.16289,0.66982
ID64,64,0,-1,5.33773,3.86283,2.50000,2737.74153,89,0.39269,1,689.18987,151.86076,2844.81013,None,None,None,None,None,None,None,-10921639,689.18987,676,272,1431,54446,246.03700,0.62831,0.17129,0.81927
ID55,55,0,-1,5.32603,3.80431,2.50000,2768.50267,90,0.39269,1,669.44304,121.63291,2134.56962,None,None,None,None,None,None,None,-10921639,669.44304,625,248,1354,52886,238.13069,0.62831,0.19279,0.90875
ID48,48,0,-1,5.36114,3.67554,2.50000,2799.26381,91,0.39269,1,760.58228,103.22785,1567.10127,None,None,None,None,None,None,None,-10921639,760.58228,700,258,1608,60086,279.79776,0.62831,0.25348,1.09942
ID42,42,0,-1,5.36114,3.65213,2.50000,2830.02496,92,0.39269,1,809.27848,100.13924,1526.18987,None,None,None,None,None,None,None,-10921639,809.27848,768,254,1522,63933,274.58467,1.10417,0.26822,1.24666
ID36,36,0,-1,5.39626,3.54678,2.50000,2860.78610,93,0.39269,1,849.18987,82.54430,1161.60759,None,None,None,None,None,None,None,-10921639,849.18987,735,281,1812,67086,353.91738,0.62831,0.30408,1.11895
ID21,21,0,-1,5.36114,3.53508,2.50000,2891.54724,94,0.39269,1,871.94937,77.75949,1175.35443,None,None,None,None,None,None,None,-10921639,871.94937,811,371,1817,68884,318.21372,0.62831,0.28700,1.22208
ID15,15,0,-1,5.33773,3.39461,2.50000,2922.30838,95,0.39269,1,888.25316,88.79747,992.20253,None,None,None,None,None,None,None,-10921639,888.25316,793,329,1917,70172,376.66048,0.62831,0.30652,1.10653
ID0,0,0,-1,5.23238,3.21903,2.50000,2953.06952,96,0.39269,1,807.91139,77.94937,820.18987,None,None,None,None,None,None,None,-10921639,807.91139,758,237,2065,63825,408.79483,0.62831,0.28130,0.86779
