Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1106,1106,0,-1,4.75246,10.01996,5.50000,153.80570,5,0.39269,1,273.82278,354.22785,8578.55696,None,None,None,None,None,None,None,-10921639,273.82278,272,97,460,21632,90.44686,1.09822,0.20263,1.02018
ID1667,1667,2,-1,8.47482,7.37450,7.50000,153.80570,5,0.39269,1,135.26582,137.67089,3044.13924,None,None,None,None,None,None,None,-10921639,135.26582,136,18,245,10686,51.85846,1.24901,0.03272,0.16529
ID1664,1664,2,-1,8.45141,7.32768,7.50000,184.56684,6,0.39269,1,150.83544,147.06329,3529.13924,None,None,None,None,None,None,None,-10921639,150.83544,147,50,256,11916,51.18679,1.18089,0.06008,0.33399
ID1103,1103,0,-1,4.75246,10.04337,5.50000,184.56684,6,0.39269,1,294.08861,349.11392,8920.13924,None,None,None,None,None,None,None,-10921639,275.24051,256,125,573,21744,104.35519,1.26203,0.20849,0.91006
ID1100,1100,0,-1,4.77587,10.11360,5.50000,215.32799,7,0.39269,1,282.21519,364.56962,8249.86076,None,None,None,None,None,None,None,-10921639,282.21519,262,115,535,22295,95.27190,1.10175,0.21055,1.03042
ID1661,1661,2,-1,8.45141,7.35109,7.50000,215.32799,7,0.39269,1,158.30380,163.40506,3673.69620,None,None,None,None,None,None,None,-10921639,158.30380,148,46,359,12506,62.62595,1.09953,0.10811,0.49323
ID1097,1097,0,-1,4.82269,10.20725,5.50000,246.08913,8,0.39269,1,256.73418,344.59494,7592.26582,None,None,None,None,None,None,None,-10921639,256.73418,240,76,470,20282,102.54776,1.09896,0.17000,0.72753
ID1658,1658,2,-1,8.45141,7.32768,7.50000,246.08913,8,0.39269,1,148.69620,173.65823,3761.89873,None,None,None,None,None,None,None,-10921639,148.69620,138,34,339,11747,60.59626,0.62831,0.06498,0.29945
ID1652,1652,2,-1,8.49824,7.39791,7.50000,276.85027,9,0.39269,1,135.08861,138.10127,3063.49367,None,None,None,None,None,None,None,-10921639,135.08861,130,24,299,10672,54.84388,1.49223,0.01110,0.05409
ID1094,1094,0,-1,4.79928,10.18383,5.50000,276.85027,9,0.39269,1,291.48101,407.10127,8985.22785,None,None,None,None,None,None,None,-10921639,266.44304,254,56,585,21049,119.49807,1.09549,0.19395,0.72439
ID1649,1649,2,-1,8.45141,7.37450,7.50000,307.61141,10,0.39269,1,163.46835,171.00000,3435.65823,None,None,None,None,None,None,None,-10921639,163.46835,154,48,359,12914,63.07542,1.41073,0.08814,0.41984
ID1091,1091,0,-1,4.77587,10.16042,5.50000,307.61141,10,0.39269,1,301.07595,414.44304,9067.00000,None,None,None,None,None,None,None,-10921639,301.07595,295,72,604,23785,116.12866,1.09621,0.21684,0.92402
ID1088,1088,0,-1,4.82269,10.23066,5.50000,338.37255,11,0.39269,1,274.73418,376.01266,7903.21519,None,None,None,None,None,None,None,-10921639,274.73418,264,119,511,21704,97.70045,1.10668,0.19087,0.90142
ID1646,1646,2,-1,8.52165,7.39791,7.50000,338.37255,11,0.39269,1,135.78481,137.64557,3134.34177,None,None,None,None,None,None,None,-10921639,135.78481,129,44,283,10727,51.31518,1.21660,0.03672,0.18747
ID1085,1085,0,-1,4.79928,10.27748,5.50000,369.13369,12,0.39269,1,303.64557,395.58228,7996.60759,None,None,None,None,None,None,None,-10921639,303.64557,310,111,496,23988,96.86735,1.09865,0.21936,1.12782
ID1643,1643,2,-1,8.54506,7.37450,7.50000,369.13369,12,0.39269,1,157.10127,153.82278,3129.24051,None,None,None,None,None,None,None,-10921639,157.10127,150,45,301,12411,55.40124,1.09886,0.07547,0.39797
ID1640,1640,2,-1,8.59188,7.39791,7.50000,399.89483,13,0.39269,1,151.94937,156.89873,3459.49367,None,None,None,None,None,None,None,-10921639,151.94937,149,50,280,12004,52.43944,1.17052,0.07079,0.38311
ID1082,1082,0,-1,4.84610,10.27748,5.50000,399.89483,13,0.39269,1,288.51899,397.84810,8195.97468,None,None,None,None,None,None,None,-10921639,289.88608,283,118,543,22901,101.58841,1.09647,0.17259,0.84001
ID1637,1637,2,-1,8.52165,7.49156,7.50000,430.65597,14,0.39269,1,163.96203,164.35443,3405.17722,None,None,None,None,None,None,None,-10921639,163.96203,163,52,302,12953,57.43211,1.22921,0.09885,0.51364
ID1079,1079,0,-1,4.82269,10.23066,5.50000,430.65597,14,0.39269,1,298.05063,418.68354,8199.72152,None,None,None,None,None,None,None,-10921639,298.05063,303,101,514,23546,107.65614,1.27260,0.19923,0.91989
ID1076,1076,0,-1,4.84610,10.30089,5.50000,461.41711,15,0.39269,1,312.93671,435.79747,8240.15190,None,None,None,None,None,None,None,-10921639,317.75949,324,86,540,25103,114.01554,1.09760,0.21603,0.99024
ID1634,1634,2,-1,8.59188,7.49156,7.50000,461.41711,15,0.39269,1,159.34177,176.83544,3650.17722,None,None,None,None,None,None,None,-10921639,159.34177,155,17,343,12588,61.09301,0.62831,0.06699,0.32752
ID1073,1073,0,-1,4.89292,10.30089,5.50000,492.17825,16,0.39269,1,305.69620,430.67089,8721.97468,None,None,None,None,None,None,None,-10921639,305.69620,291,126,553,24150,111.11133,1.09365,0.19377,0.89315
ID1631,1631,2,-1,8.56847,7.46815,7.50000,492.17825,16,0.39269,1,168.46835,172.63291,3534.31646,None,None,None,None,None,None,None,-10921639,168.46835,164,54,290,13309,59.90181,1.11244,0.07925,0.41305
ID1628,1628,2,-1,8.56847,7.51497,7.50000,522.93939,17,0.39269,1,152.35443,161.50633,3062.36709,None,None,None,None,None,None,None,-10921639,152.35443,147,55,301,12036,51.51849,1.25915,0.05049,0.28425
ID1070,1070,0,-1,4.89292,10.30089,5.50000,522.93939,17,0.39269,1,320.92405,425.34177,8639.67089,None,None,None,None,None,None,None,-10921639,320.92405,307,157,682,25353,113.57295,1.09729,0.20744,0.97094
ID1622,1622,2,-1,8.56847,7.46815,7.50000,553.70053,18,0.39269,1,151.64557,172.75949,3335.89873,None,None,None,None,None,None,None,-10921639,151.64557,159,56,251,11980,48.49294,1.10703,0.04731,0.28254
ID1067,1067,0,-1,4.82269,10.25407,5.50000,553.70053,18,0.39269,1,314.82278,442.92405,8261.91139,None,None,None,None,None,None,None,-10921639,314.82278,301,87,526,24871,109.70751,1.10269,0.22567,1.05674
ID1064,1064,0,-1,4.84610,10.23066,5.50000,584.46168,19,0.39269,1,300.41772,452.20253,8115.22785,None,None,None,None,None,None,None,-10921639,297.63291,278,94,563,23513,108.05948,1.09570,0.20094,0.92172
ID1619,1619,2,-1,8.61529,7.46815,7.50000,584.46168,19,0.39269,1,170.56962,170.65823,3427.27848,None,None,None,None,None,None,None,-10921639,170.56962,171,72,296,13475,51.77310,0.62831,0.10002,0.59914
ID1616,1616,2,-1,8.56847,7.46815,7.50000,615.22282,20,0.39269,1,148.06329,168.55696,3248.44304,None,None,None,None,None,None,None,-10921639,148.06329,155,14,260,11697,58.04559,1.25073,0.04058,0.19894
ID1061,1061,0,-1,4.84610,10.27748,5.50000,615.22282,20,0.39269,1,317.30380,461.16456,7790.93671,None,None,None,None,None,None,None,-10921639,318.55696,290,109,631,25166,113.95532,1.09738,0.21105,0.97433
ID1613,1613,2,-1,8.52165,7.49156,7.50000,645.98396,21,0.39269,1,147.16456,159.13924,3304.74684,None,None,None,None,None,None,None,-10921639,147.16456,135,55,298,11626,54.10399,1.09432,0.04453,0.23192
ID1058,1058,0,-1,4.84610,10.20725,5.50000,645.98396,21,0.39269,1,305.24051,459.59494,7898.32911,None,None,None,None,None,None,None,-10921639,306.60759,298,118,518,24222,94.79160,1.10141,0.19881,1.07283
ID1610,1610,2,-1,8.56847,7.49156,7.50000,676.74510,22,0.39269,1,149.35443,167.94937,3359.39241,None,None,None,None,None,None,None,-10921639,149.35443,134,57,325,11799,57.23434,1.15598,0.04826,0.24030
ID1055,1055,0,-1,4.82269,10.27748,5.50000,676.74510,22,0.39269,1,303.94937,458.18987,7771.20253,None,None,None,None,None,None,None,-10921639,303.94937,305,117,542,24012,110.84962,1.09701,0.21050,0.95366
ID1052,1052,0,-1,4.82269,10.23066,5.50000,707.50624,23,0.39269,1,311.21519,450.84810,7580.25316,None,None,None,None,None,None,None,-10921639,311.21519,311,54,533,24586,101.08713,1.09884,0.22389,1.12640
ID1607,1607,2,-1,8.56847,7.51497,7.50000,707.50624,23,0.39269,1,145.51899,165.63291,2784.17722,None,None,None,None,None,None,None,-10921639,145.51899,139,46,273,11496,48.27535,0.62831,0.05692,0.32466
ID1604,1604,2,-1,8.52165,7.46815,7.50000,738.26738,24,0.39269,1,149.41772,160.31646,3118.70886,None,None,None,None,None,None,None,-10921639,149.41772,143,57,315,11804,53.81821,1.10544,0.05251,0.27704
ID1049,1049,0,-1,4.79928,10.30089,5.50000,738.26738,24,0.39269,1,289.36709,462.07595,7664.27848,None,None,None,None,None,None,None,-10921639,289.36709,283,59,528,22860,104.19511,1.09955,0.20029,0.92684
ID1601,1601,2,-1,8.49824,7.46815,7.50000,769.02852,25,0.39269,1,151.00000,175.59494,3081.55696,None,None,None,None,None,None,None,-10921639,151.00000,143,59,286,11929,52.85660,1.12048,0.06133,0.33018
ID1046,1046,0,-1,4.82269,10.30089,5.50000,769.02852,25,0.39269,1,307.94937,453.84810,7450.29114,None,None,None,None,None,None,None,-10921639,307.94937,311,99,545,24328,103.92143,1.09725,0.21037,1.03008
ID1040,1040,0,-1,4.79928,10.30089,5.50000,799.78966,26,0.39269,1,295.34177,450.48101,7323.10127,None,None,None,None,None,None,None,-10921639,295.34177,278,108,603,23332,102.76422,1.10049,0.21070,1.00031
ID1598,1598,2,-1,8.52165,7.44474,7.50000,799.78966,26,0.39269,1,153.13924,164.75949,2966.77215,None,None,None,None,None,None,None,-10921639,153.13924,147,68,292,12098,44.38287,1.10584,0.07199,0.46341
ID1592,1592,2,-1,8.54506,7.44474,7.50000,830.55080,27,0.39269,1,162.72152,180.43038,2994.77215,None,None,None,None,None,None,None,-10921639,162.72152,151,70,320,12855,56.34326,1.24184,0.04908,0.27020
ID1037,1037,0,-1,4.77587,10.30089,5.50000,830.55080,27,0.39269,1,293.70886,451.55696,7299.50633,None,None,None,None,None,None,None,-10921639,293.70886,295,115,506,23203,94.64646,1.09979,0.19900,1.03011
ID1589,1589,2,-1,8.54506,7.46815,7.50000,861.31194,28,0.39269,1,140.45570,162.74684,2962.72152,None,None,None,None,None,None,None,-10921639,140.45570,134,54,255,11096,47.07136,1.08827,0.02205,0.12873
ID1034,1034,0,-1,4.79928,10.32430,5.50000,861.31194,28,0.39269,1,301.64557,456.78481,7207.62025,None,None,None,None,None,None,None,-10921639,264.84810,254,80,552,20923,109.85224,1.10444,0.16550,0.68469
ID1586,1586,2,-1,8.52165,7.49156,7.50000,892.07308,29,0.39269,1,151.03797,170.43038,2863.96203,None,None,None,None,None,None,None,-10921639,151.03797,147,41,312,11932,61.93678,1.24525,0.04299,0.20101
ID1031,1031,0,-1,4.82269,10.27748,5.50000,892.07308,29,0.39269,1,298.05063,468.36709,7009.34177,None,None,None,None,None,None,None,-10921639,298.05063,299,108,558,23546,92.82778,1.09608,0.19961,1.06853
ID1028,1028,0,-1,4.77587,10.27748,5.50000,922.83422,30,0.39269,1,289.44304,456.21519,7015.22785,None,None,None,None,None,None,None,-10921639,289.44304,272,140,535,22866,100.93813,1.09593,0.19288,0.92730
ID1583,1583,2,-1,8.56847,7.51497,7.50000,922.83422,30,0.39269,1,149.39241,155.65823,2498.12658,None,None,None,None,None,None,None,-10921639,149.39241,143,66,276,11802,49.34115,1.08457,0.05261,0.30263
ID1025,1025,0,-1,4.82269,10.32430,5.50000,953.59537,31,0.39269,1,296.65823,447.59494,6610.77215,None,None,None,None,None,None,None,-10921639,260.88608,237,38,561,20610,119.70980,1.09865,0.17563,0.65116
ID1577,1577,2,-1,8.52165,7.46815,7.50000,953.59537,31,0.39269,1,154.08861,164.41772,2764.77215,None,None,None,None,None,None,None,-10921639,154.08861,144,72,306,12173,55.08227,1.49223,0.06709,0.35176
ID1021,1021,0,-1,4.77587,10.30089,5.50000,984.35651,32,0.39269,1,298.36709,441.59494,6680.24051,None,None,None,None,None,None,None,-10921639,298.36709,280,118,572,23571,100.47734,1.10151,0.20341,1.00385
ID1571,1571,2,-1,8.49824,7.51497,7.50000,984.35651,32,0.39269,1,147.87342,146.65823,2449.63291,None,None,None,None,None,None,None,-10921639,147.87342,141,60,246,11682,46.73695,1.22090,0.03117,0.19128
ID1565,1565,2,-1,8.52165,7.51497,7.50000,1015.11765,33,0.39269,1,144.69620,142.65823,2442.34177,None,None,None,None,None,None,None,-10921639,144.69620,134,71,277,11431,44.22244,1.25812,0.03730,0.23532
ID1018,1018,0,-1,4.77587,10.30089,5.50000,1015.11765,33,0.39269,1,293.79747,442.86076,6904.26582,None,None,None,None,None,None,None,-10921639,293.79747,290,132,517,23210,92.96889,1.09524,0.21003,1.09705
ID1562,1562,2,-1,8.52165,7.51497,7.50000,1045.87879,34,0.39269,1,154.40506,150.91139,2336.53165,None,None,None,None,None,None,None,-10921639,154.40506,152,59,323,12198,56.93936,1.08015,0.04357,0.22646
ID1015,1015,0,-1,4.79928,10.30089,5.50000,1045.87879,34,0.39269,1,299.96203,447.27848,6621.86076,None,None,None,None,None,None,None,-10921639,299.96203,297,136,506,23697,88.11494,1.09883,0.19763,1.12352
ID1012,1012,0,-1,4.75246,10.27748,5.50000,1076.63993,35,0.39269,1,314.93671,456.51899,6466.59494,None,None,None,None,None,None,None,-10921639,314.93671,294,129,568,24880,103.16372,1.09866,0.21960,1.09935
ID1556,1556,2,-1,8.47482,7.49156,7.50000,1076.63993,35,0.39269,1,174.58228,189.51899,3087.25316,None,None,None,None,None,None,None,-10921639,174.58228,168,47,319,13792,58.79879,1.09294,0.08802,0.48040
ID1009,1009,0,-1,4.77587,10.30089,5.50000,1107.40107,36,0.39269,1,297.35443,451.02532,6258.12658,None,None,None,None,None,None,None,-10921639,297.35443,269,101,598,23491,111.27271,1.09621,0.19533,0.87336
ID1550,1550,2,-1,8.49824,7.49156,7.50000,1107.40107,36,0.39269,1,155.26582,163.65823,2667.69620,None,None,None,None,None,None,None,-10921639,155.26582,149,50,329,12266,54.16019,1.49223,0.04464,0.24499
ID1006,1006,0,-1,4.75246,10.30089,5.50000,1138.16221,37,0.39269,1,301.03797,444.94937,6385.15190,None,None,None,None,None,None,None,-10921639,301.03797,285,109,624,23782,112.70149,1.10137,0.19996,0.89023
ID1547,1547,2,-1,8.45141,7.51497,7.50000,1138.16221,37,0.39269,1,170.69620,174.91139,2478.25316,None,None,None,None,None,None,None,-10921639,170.69620,159,75,393,13485,57.92731,1.11246,0.08392,0.45631
ID1541,1541,2,-1,8.42800,7.49156,7.50000,1168.92335,38,0.39269,1,176.83544,183.06329,2806.36709,None,None,None,None,None,None,None,-10921639,176.83544,168,53,381,13970,75.30526,1.26919,0.10808,0.45810
ID1003,1003,0,-1,4.77587,10.32430,5.50000,1168.92335,38,0.39269,1,292.00000,431.93671,6189.16456,None,None,None,None,None,None,None,-10921639,265.24051,250,85,550,20954,105.45253,1.26367,0.15587,0.67837
ID1000,1000,0,-1,4.77587,10.34771,5.50000,1199.68449,39,0.39269,1,276.31646,388.56962,5150.72152,None,None,None,None,None,None,None,-10921639,276.31646,262,89,579,21829,109.11903,1.10966,0.18483,0.79003
ID1535,1535,2,-1,8.42800,7.42132,7.50000,1199.68449,39,0.39269,1,165.70886,168.45570,2667.69620,None,None,None,None,None,None,None,-10921639,165.70886,167,34,333,13091,64.65017,1.29503,0.07245,0.34632
ID997,997,0,-1,4.77587,10.37112,5.50000,1230.44563,40,0.39269,1,254.84810,374.54430,4912.92405,None,None,None,None,None,None,None,-10921639,254.84810,245,41,531,20133,106.91215,1.26333,0.15165,0.62777
ID1529,1529,2,-1,8.40459,7.46815,7.50000,1230.44563,40,0.39269,1,167.55696,182.94937,2642.39241,None,None,None,None,None,None,None,-10921639,167.55696,163,70,324,13237,54.62453,1.40243,0.06778,0.38943
ID994,994,0,-1,4.79928,10.32430,5.50000,1261.20677,41,0.39269,1,305.55696,446.74684,5898.84810,None,None,None,None,None,None,None,-10921639,268.65823,242,60,576,21224,117.43278,1.26843,0.15995,0.63093
ID1523,1523,2,-1,8.42800,7.46815,7.50000,1261.20677,41,0.39269,1,163.62025,177.73418,2498.54430,None,None,None,None,None,None,None,-10921639,163.62025,151,45,387,12926,74.06015,1.10915,0.06929,0.28633
ID1517,1517,2,-1,8.42800,7.51497,7.50000,1291.96791,42,0.39269,1,150.11392,152.36709,2108.81013,None,None,None,None,None,None,None,-10921639,150.11392,147,12,315,11859,60.85481,1.32763,0.05439,0.25448
ID991,991,0,-1,4.79928,10.32430,5.50000,1291.96791,42,0.39269,1,308.30380,445.15190,5747.50633,None,None,None,None,None,None,None,-10921639,267.08861,266,60,628,21100,107.25888,1.40303,0.15837,0.68088
ID988,988,0,-1,4.77587,10.25407,5.50000,1322.72906,43,0.39269,1,319.45570,438.22785,5675.00000,None,None,None,None,None,None,None,-10921639,319.45570,324,89,573,25237,106.60481,1.09296,0.19398,0.97370
ID1511,1511,2,-1,8.42800,7.51497,7.50000,1322.72906,43,0.39269,1,166.87342,143.08861,2054.03797,None,None,None,None,None,None,None,-10921639,166.87342,164,61,304,13183,59.07630,1.32390,0.05698,0.30453
ID985,985,0,-1,4.75246,10.30089,5.50000,1353.49020,44,0.39269,1,310.00000,424.98734,5668.82278,None,None,None,None,None,None,None,-10921639,310.00000,292,109,575,24490,108.58377,1.26455,0.18664,0.89807
ID1505,1505,2,-1,8.45141,7.46815,7.50000,1353.49020,44,0.39269,1,155.81013,177.16456,2508.06329,None,None,None,None,None,None,None,-10921639,155.81013,149,19,424,12309,72.42663,1.11303,0.06926,0.27870
ID979,979,0,-1,4.72904,10.30089,5.50000,1384.25134,45,0.39269,1,307.25316,449.06329,5583.68354,None,None,None,None,None,None,None,-10921639,307.25316,318,90,589,24273,111.02685,1.09393,0.17845,0.83812
ID1499,1499,2,-1,8.38118,7.44474,7.50000,1384.25134,45,0.39269,1,177.70886,177.03797,2465.00000,None,None,None,None,None,None,None,-10921639,177.70886,162,34,361,14039,71.48357,1.11165,0.08252,0.37903
ID973,973,0,-1,4.75246,10.30089,5.50000,1415.01248,46,0.39269,1,333.75949,432.27848,5537.32911,None,None,None,None,None,None,None,-10921639,333.75949,325,117,711,26367,119.97641,1.09722,0.20897,0.96170
ID1493,1493,2,-1,8.45141,7.44474,7.50000,1415.01248,46,0.39269,1,173.27848,172.79747,2442.74684,None,None,None,None,None,None,None,-10921639,173.27848,169,25,419,13689,76.31429,1.10550,0.07169,0.30378
ID1490,1490,2,-1,8.49824,7.49156,7.50000,1445.77362,47,0.39269,1,159.97468,159.84810,2187.65823,None,None,None,None,None,None,None,-10921639,159.97468,154,34,364,12638,65.42386,1.12417,0.06584,0.30210
ID967,967,0,-1,4.79928,10.30089,5.50000,1445.77362,47,0.39269,1,312.27848,407.41772,5239.62025,None,None,None,None,None,None,None,-10921639,312.27848,294,76,642,24670,120.16196,1.28031,0.17663,0.78026
ID1484,1484,2,-1,8.49824,7.44474,7.50000,1476.53476,48,0.39269,1,161.03797,153.34177,2206.46835,None,None,None,None,None,None,None,-10921639,161.03797,151,36,345,12722,63.43166,1.39450,0.05718,0.27464
ID961,961,0,-1,4.77587,10.27748,5.50000,1476.53476,48,0.39269,1,307.98734,418.12658,5469.96203,None,None,None,None,None,None,None,-10921639,307.98734,280,58,569,24331,118.50203,1.10091,0.18816,0.82318
ID1481,1481,2,-1,8.49824,7.46815,7.50000,1507.29590,49,0.39269,1,165.84810,148.73418,2217.10127,None,None,None,None,None,None,None,-10921639,165.84810,164,28,365,13102,72.62921,1.13749,0.07569,0.32136
ID955,955,0,-1,4.77587,10.27748,5.50000,1507.29590,49,0.39269,1,301.92405,425.60759,5428.88608,None,None,None,None,None,None,None,-10921639,301.92405,297,49,687,23852,135.84746,1.08905,0.18002,0.67812
ID952,952,0,-1,4.77587,10.30089,5.50000,1538.05704,50,0.39269,1,297.62025,412.75949,5219.84810,None,None,None,None,None,None,None,-10921639,297.62025,283,64,587,23512,119.50242,1.27083,0.17249,0.73279
ID1478,1478,2,-1,8.52165,7.53838,7.50000,1538.05704,50,0.39269,1,146.96203,139.49367,1978.12658,None,None,None,None,None,None,None,-10921639,146.96203,137,40,386,11610,72.04369,1.25482,0.03036,0.12023
ID1472,1472,2,-1,8.54506,7.56179,7.50000,1568.81818,51,0.39269,1,152.48101,139.40506,1948.43038,None,None,None,None,None,None,None,-10921639,152.48101,144,52,330,12046,61.73576,1.31778,0.03702,0.17632
ID946,946,0,-1,4.75246,10.25407,5.50000,1568.81818,51,0.39269,1,310.08861,416.46835,5220.12658,None,None,None,None,None,None,None,-10921639,310.08861,292,87,612,24497,123.80829,1.27928,0.19149,0.80506
ID1469,1469,2,-1,8.54506,7.32768,7.50000,1599.57932,52,0.39269,1,175.53165,167.39241,2451.93671,None,None,None,None,None,None,None,-10921639,175.53165,155,67,405,13867,72.62793,1.10642,0.07286,0.32829
ID943,943,0,-1,4.77587,10.25407,5.50000,1599.57932,52,0.39269,1,322.49367,414.01266,5232.10127,None,None,None,None,None,None,None,-10921639,322.49367,307,76,604,25477,128.44263,1.26746,0.18637,0.78884
ID940,940,0,-1,4.77587,10.27748,5.50000,1630.34046,53,0.39269,1,311.83544,421.08861,5392.62025,None,None,None,None,None,None,None,-10921639,311.83544,320,71,613,24635,124.31849,1.09267,0.17348,0.74164
ID1466,1466,2,-1,8.49824,7.44474,7.50000,1630.34046,53,0.39269,1,157.31646,157.13924,2291.84810,None,None,None,None,None,None,None,-10921639,157.31646,148,45,395,12428,72.37926,1.09209,0.02296,0.09756
ID937,937,0,-1,4.79928,10.25407,5.50000,1661.10160,54,0.39269,1,319.31646,415.81013,5287.10127,None,None,None,None,None,None,None,-10921639,319.31646,305,108,700,25226,141.28636,1.27430,0.17680,0.67909
ID1463,1463,2,-1,8.59188,7.39791,7.50000,1661.10160,54,0.39269,1,163.12658,151.48101,2193.72152,None,None,None,None,None,None,None,-10921639,163.12658,152,30,379,12887,65.75564,1.27497,0.05737,0.26919
ID1460,1460,2,-1,8.59188,7.39791,7.50000,1691.86275,55,0.39269,1,171.81013,142.36709,2259.13924,None,None,None,None,None,None,None,-10921639,171.81013,158,55,338,13573,65.25317,1.10625,0.07863,0.38388
ID931,931,0,-1,4.79928,10.27748,5.50000,1691.86275,55,0.39269,1,308.02532,402.63291,5155.40506,None,None,None,None,None,None,None,-10921639,308.02532,301,48,622,24334,132.67881,1.26565,0.17455,0.69003
ID928,928,0,-1,4.77587,10.25407,5.50000,1722.62389,56,0.39269,1,310.68354,402.89873,5292.44304,None,None,None,None,None,None,None,-10921639,310.68354,293,82,614,24544,132.18660,1.27906,0.16918,0.68017
ID1457,1457,2,-1,8.59188,7.39791,7.50000,1722.62389,56,0.39269,1,174.73418,150.59494,2292.21519,None,None,None,None,None,None,None,-10921639,174.73418,167,59,342,13804,67.86727,1.11591,0.06901,0.33239
ID922,922,0,-1,4.77587,10.30089,5.50000,1753.38503,57,0.39269,1,320.21519,398.97468,5296.08861,None,None,None,None,None,None,None,-10921639,320.21519,329,83,631,25297,128.49421,1.27594,0.17228,0.73248
ID1451,1451,2,-1,8.59188,7.37450,7.50000,1753.38503,57,0.39269,1,176.53165,136.40506,2206.34177,None,None,None,None,None,None,None,-10921639,176.53165,168,64,366,13946,60.60101,1.10014,0.06279,0.34420
ID1445,1445,2,-1,8.59188,7.35109,7.50000,1784.14617,58,0.39269,1,183.21519,150.03797,2455.34177,None,None,None,None,None,None,None,-10921639,183.21519,169,32,474,14474,78.90983,1.09387,0.07057,0.30610
ID919,919,0,-1,4.79928,10.30089,5.50000,1784.14617,58,0.39269,1,316.70886,379.91139,5271.16456,None,None,None,None,None,None,None,-10921639,316.70886,307,89,612,25020,117.58959,1.26253,0.16943,0.78043
ID913,913,0,-1,4.82269,10.30089,5.50000,1814.90731,59,0.39269,1,320.84810,385.69620,5463.31646,None,None,None,None,None,None,None,-10921639,320.84810,310,103,607,25347,123.02700,1.28589,0.15031,0.68156
ID1439,1439,2,-1,8.56847,7.30427,7.50000,1814.90731,59,0.39269,1,177.17722,148.88608,2324.35443,None,None,None,None,None,None,None,-10921639,177.17722,164,34,384,13997,77.93336,1.08950,0.02354,0.10458
