Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1775,1775,0,-1,3.73115,2.05433,2.8,376.5864,6,0.39269,1,624.71074,80.14876,436.77686,None,None,None,None,None,None,None,-10921639,624.71074,551,179,1497,75590,305.68553,1.49223,0.12359,0.44958
ID1782,1782,0,-1,3.94185,1.82607,2.6,439.3508,7,0.39269,1,684.30579,86.19008,428.71901,None,None,None,None,None,None,None,-10921639,684.30579,628,159,1520,82801,384.96666,1.49223,0.13754,0.42984
ID1943,1943,1,-1,4.50371,2.39671,2.4,439.3508,7,0.39269,1,795.99174,79.05785,328.03306,None,None,None,None,None,None,None,-10921639,795.99174,723,169,1584,96315,398.81369,1.00164,0.2503,0.79913
ID1788,1788,0,-1,4.12621,1.6417,2.8,502.1152,8,0.39269,1,742.63636,82.94215,423.84298,None,None,None,None,None,None,None,-10921639,742.63636,718,151,1484,89859,371.55152,1.31446,0.16509,0.56644
ID1950,1950,1,-1,4.64418,2.35282,2.4,502.1152,8,0.39269,1,659,71.84298,307.12397,None,None,None,None,None,None,None,-10921639,659,601,142,1664,79739,375.41049,1.49223,0.17926,0.53368
ID1794,1794,0,-1,4.1701,1.58903,2.8,564.8796,9,0.39269,1,684.29752,86.45455,430.2562,None,None,None,None,None,None,None,-10921639,684.29752,616,182,1506,82800,345.06129,1.49223,0.12826,0.45088
ID1956,1956,1,-1,4.64418,2.26503,2.4,564.8796,9,0.39269,1,837.21488,67.04132,314.33058,None,None,None,None,None,None,None,-10921639,837.21488,856,228,1654,101303,367.89965,1.00212,0.24567,0.8976
ID1800,1800,0,-1,4.30179,1.55391,2.8,627.644,10,0.39269,1,792.52893,81.69421,423.57025,None,None,None,None,None,None,None,-10921639,792.52893,730,183,1576,95896,399.94362,1.49223,0.1467,0.50702
ID1962,1962,1,-1,4.76709,2.25625,2.4,627.644,10,0.39269,1,753.03306,66.55372,290.8595,None,None,None,None,None,None,None,-10921639,753.03306,696,132,1671,91117,402.01586,1.00299,0.21094,0.6526
ID1965,1965,1,-1,4.79343,2.22991,2.6,690.40841,11,0.39269,1,857.80992,65.4876,302.93388,None,None,None,None,None,None,None,-10921639,857.80992,867,224,1611,103795,391.85289,1.32173,0.22451,0.80273
ID1806,1806,0,-1,4.36325,1.54513,2.8,690.40841,11,0.39269,1,877.24793,80.04959,429.75207,None,None,None,None,None,None,None,-10921639,877.24793,861,212,1656,106147,415.29512,1.49223,0.19396,0.6863
ID1971,1971,1,-1,4.79343,2.24747,2.6,753.17281,12,0.39269,1,888.80165,76.80165,295.65289,None,None,None,None,None,None,None,-10921639,888.80165,865,232,1691,107545,398.47682,1.32301,0.21772,0.79759
ID1812,1812,0,-1,4.44226,1.50124,2.8,753.17281,12,0.39269,1,860.23967,78.57025,426.93388,None,None,None,None,None,None,None,-10921639,860.23967,816,253,1691,104089,400.252,1.49223,0.16726,0.61594
ID1977,1977,1,-1,4.89,2.26503,3,815.93721,13,0.39269,1,696.45455,64.44628,272.61157,None,None,None,None,None,None,None,-10921639,696.45455,649,137,1632,84271,388.215,1.32456,0.14112,0.44371
ID1818,1818,0,-1,4.53005,1.58903,2.8,815.93721,13,0.39269,1,897.8843,82.95041,426.7686,None,None,None,None,None,None,None,-10921639,897.8843,858,185,1659,108644,411.72912,1.49223,0.1745,0.648
ID1824,1824,0,-1,4.64418,1.57147,2.8,878.70161,14,0.39269,1,811.57851,92.61983,423.70248,None,None,None,None,None,None,None,-10921639,811.57851,714,212,1751,98201,440.19395,1.49223,0.15186,0.48614
ID1983,1983,1,-1,4.92511,2.25625,2.8,878.70161,14,0.39269,1,989.76033,71.27273,276.71901,None,None,None,None,None,None,None,-10921639,989.76033,938,313,1751,119761,400.40819,1.00185,0.26108,1.0235
ID1830,1830,0,-1,4.76709,1.54513,3,941.46601,15,0.39269,1,844.82645,93.76033,399.8595,None,None,None,None,None,None,None,-10921639,844.82645,816,235,1669,102224,439.87409,1.49223,0.14906,0.49829
ID1992,1992,1,-1,5.0568,2.3616,2.8,941.46601,15,0.39269,1,865.89256,77.33058,256.05785,None,None,None,None,None,None,None,-10921639,865.89256,840,195,1719,104773,442.43581,1.00275,0.22227,0.7118
ID1836,1836,0,-1,4.90755,1.69438,2.8,1004.23041,16,0.39269,1,1013.81818,89.72727,372.99174,None,None,None,None,None,None,None,-10921639,1013.81818,1019,243,1815,122672,462.75485,1.27801,0.21336,0.77048
ID1998,1998,1,-1,5.08314,2.41427,2.8,1004.23041,16,0.39269,1,865.3719,65.19835,255.32231,None,None,None,None,None,None,None,-10921639,865.3719,797,193,1716,104710,429.01494,1.32279,0.19438,0.65656
ID1842,1842,0,-1,4.94267,1.69438,2.8,1066.99481,17,0.39269,1,1006.53719,88.90909,378.91736,None,None,None,None,None,None,None,-10921639,1006.53719,990,190,1905,121791,489.94551,1.2788,0.21411,0.72458
ID2004,2004,1,-1,5.17971,2.43183,2.8,1066.99481,17,0.39269,1,944.39669,70.57851,243.66116,None,None,None,None,None,None,None,-10921639,944.39669,933,275,1872,114272,418.40133,1.32182,0.22862,0.84001
ID2010,2010,1,-1,5.23238,2.40549,2.8,1129.75921,18,0.39269,1,1014.30579,77.42149,262.26446,None,None,None,None,None,None,None,-10921639,1014.30579,1015,306,1936,122731,430.61164,1.32403,0.24332,0.92194
ID1851,1851,0,-1,5.03046,1.65926,2.8,1129.75921,18,0.39269,1,942.14876,84.47934,372.00826,None,None,None,None,None,None,None,-10921639,942.14876,883,187,1949,114000,514.87401,1.49223,0.18112,0.5612
ID2016,2016,1,-1,5.27628,2.42305,3.2,1192.52361,19,0.39269,1,934.69421,73.86777,235.63636,None,None,None,None,None,None,None,-10921639,934.69421,927,236,1803,113098,397.14674,1.00642,0.23404,0.89271
ID1857,1857,0,-1,5.08314,1.66804,2.8,1192.52361,19,0.39269,1,974.92562,95.84298,370.8843,None,None,None,None,None,None,None,-10921639,974.92562,978,139,1772,117966,481.16669,1.28441,0.20327,0.68457
ID2022,2022,1,-1,5.32895,2.53718,3.4,1255.28801,20,0.39269,1,795.27273,73.93388,230.24793,None,None,None,None,None,None,None,-10921639,795.27273,708,152,1711,96228,443.7326,1.00149,0.18576,0.56154
ID1863,1863,0,-1,5.20605,1.83485,3,1255.28801,20,0.39269,1,1119.75207,95.70248,332.12397,None,None,None,None,None,None,None,-10921639,1119.75207,1133,240,1947,135490,505.5487,1.27286,0.25372,0.8965
ID2028,2028,1,-1,5.32895,2.66887,3.2,1318.05241,21,0.39269,1,843.79339,65.92562,231.40496,None,None,None,None,None,None,None,-10921639,843.79339,760,122,1815,102099,479.97278,1.49223,0.19427,0.57195
ID1869,1869,0,-1,5.24116,1.81729,3.2,1318.05241,21,0.39269,1,1067.04959,85.96694,328.4876,None,None,None,None,None,None,None,-10921639,1067.04959,1057,228,1890,129113,518.68481,1.00296,0.23726,0.789
ID2034,2034,1,-1,5.4343,2.58985,3.4,1380.81681,22,0.39269,1,971.77686,69.71074,218.38843,None,None,None,None,None,None,None,-10921639,971.77686,938,262,1805,117585,435.97707,1.33289,0.23846,0.85834
ID1875,1875,0,-1,5.32895,1.82607,3.2,1380.81681,22,0.39269,1,956.52893,92.46281,323.01653,None,None,None,None,None,None,None,-10921639,956.52893,910,169,1894,115740,537.26428,1.49223,0.22042,0.64311
ID2040,2040,1,-1,5.39919,2.61619,3.4,1443.58121,23,0.39269,1,881.79339,83.04132,213.4876,None,None,None,None,None,None,None,-10921639,881.79339,765,180,1902,106697,481.51206,1.27069,0.18232,0.56479
ID1881,1881,0,-1,5.35529,1.82607,3.4,1443.58121,23,0.39269,1,998.45455,88.32231,292.67769,None,None,None,None,None,None,None,-10921639,998.45455,944,213,1923,120813,510.54539,1.27208,0.20773,0.67276
ID2046,2046,1,-1,5.50454,2.58108,3.4,1506.34561,24,0.39269,1,1026.87603,78.7438,217.95868,None,None,None,None,None,None,None,-10921639,1026.87603,1003,285,2011,124252,468.70466,1.00066,0.25213,0.88231
ID1887,1887,0,-1,5.34651,1.83485,3.4,1506.34561,24,0.39269,1,1030.24793,104.28099,288.80165,None,None,None,None,None,None,None,-10921639,1030.24793,1016,150,2011,124660,514.23217,1.2713,0.21796,0.71706
ID2052,2052,1,-1,5.32895,2.67765,3.4,1569.11001,25,0.39269,1,841.73554,82.4876,214.40496,None,None,None,None,None,None,None,-10921639,841.73554,730,202,1898,101850,479.57288,1.263,0.16596,0.49967
ID1893,1893,0,-1,5.41675,1.86996,3.4,1569.11001,25,0.39269,1,928.34711,103.16529,292.06612,None,None,None,None,None,None,None,-10921639,928.34711,916,157,2091,112330,526.97017,1.49223,0.18432,0.54835
ID1896,1896,0,-1,5.46064,1.90508,3.4,1631.87441,26,0.39269,1,1010.09091,110.44628,273.85124,None,None,None,None,None,None,None,-10921639,1010.09091,1012,157,1939,122221,516.8791,1.27268,0.21213,0.68399
ID2058,2058,1,-1,5.51332,2.68643,3.6,1631.87441,26,0.39269,1,945.95868,81.42975,210.30579,None,None,None,None,None,None,None,-10921639,945.95868,936,259,1767,114461,419.21558,1.32878,0.21002,0.78331
ID2064,2064,1,-1,5.4782,2.66009,3.6,1694.63881,27,0.39269,1,1014.36364,80.29752,217.1405,None,None,None,None,None,None,None,-10921639,1014.36364,986,309,1949,122738,450.10241,1.00055,0.22775,0.8361
ID1902,1902,0,-1,5.45186,1.90508,3.2,1694.63881,27,0.39269,1,1049.06612,108.99174,280.15702,None,None,None,None,None,None,None,-10921639,1049.06612,1041,136,2011,126937,555.7524,1.00442,0.24368,0.73971
ID2070,2070,1,-1,5.49576,2.73032,3.2,1757.40321,28,0.39269,1,965.46281,78.30579,213.19008,None,None,None,None,None,None,None,-10921639,965.46281,934,310,1772,116821,413.10895,1.28905,0.21405,0.82411
ID1911,1911,0,-1,5.46942,1.95775,3.4,1757.40321,28,0.39269,1,1052.47934,100.12397,257.42975,None,None,None,None,None,None,None,-10921639,1052.47934,1076,211,1931,127350,507.4272,1.27415,0.22555,0.76344
