Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1649,1649,0,-1,4.732,3.415,3.500,392.158,14,0.393,1,291.911,84.823,488.671,None,None,None,None,None,None,None,-10921639,291.911,230,105,773,23061,161.010,1.414,0.006,0.023
ID1643,1643,0,-1,4.706,3.433,3.500,420.169,15,0.393,1,296.177,92.342,488.051,None,None,None,None,None,None,None,-10921639,296.177,254,122,775,23398,137.085,1.400,0.020,0.086
ID1637,1637,0,-1,4.714,3.389,3.500,448.181,16,0.393,1,300.127,85.937,517.987,None,None,None,None,None,None,None,-10921639,300.127,261,111,770,23710,132.843,1.406,0.020,0.090
ID1631,1631,0,-1,4.872,3.398,3.500,476.192,17,0.393,1,299.405,78.696,462.785,None,None,None,None,None,None,None,-10921639,299.405,282,93,817,23653,132.965,1.344,0.031,0.137
ID1625,1625,0,-1,4.846,3.327,3.500,504.203,18,0.393,1,301.519,78.367,511.101,None,None,None,None,None,None,None,-10921639,301.519,275,130,918,23820,134.701,1.349,0.028,0.124
ID1619,1619,0,-1,4.855,3.389,3.500,532.215,19,0.393,1,319.658,73.608,446.190,None,None,None,None,None,None,None,-10921639,319.658,305,109,942,25253,142.870,1.349,0.034,0.148
ID1613,1613,0,-1,4.829,3.371,3.500,560.226,20,0.393,1,337.177,89.671,499.228,None,None,None,None,None,None,None,-10921639,337.177,309,110,984,26637,145.840,1.350,0.043,0.193
ID1607,1607,0,-1,5.048,3.371,3.500,588.237,21,0.393,1,283.101,72.646,447.304,None,None,None,None,None,None,None,-10921639,283.101,243,74,845,22365,129.647,1.492,0.010,0.043
ID1601,1601,0,-1,4.934,3.231,3.500,616.248,22,0.393,1,270.886,68.013,419.519,None,None,None,None,None,None,None,-10921639,270.886,236,74,644,21400,115.008,1.492,-0.041,-0.199
ID1595,1595,0,-1,4.864,3.231,3.500,644.260,23,0.393,1,278.911,67.684,403.038,None,None,None,None,None,None,None,-10921639,278.911,258,98,661,22034,117.325,1.492,-0.027,-0.134
ID1589,1589,0,-1,4.802,3.231,4.000,672.271,24,0.393,1,342.899,79.228,393.013,None,None,None,None,None,None,None,-10921639,342.899,309,115,928,27089,175.744,1.417,-0.009,-0.035
ID1583,1583,0,-1,4.864,3.240,4.000,700.282,25,0.393,1,329.304,69.152,379.177,None,None,None,None,None,None,None,-10921639,329.304,302,131,779,26015,136.493,1.443,-0.016,-0.078
ID1577,1577,0,-1,4.881,3.257,4.000,728.294,26,0.393,1,312.557,68.835,381.557,None,None,None,None,None,None,None,-10921639,312.557,275,129,722,24692,130.521,1.440,-0.037,-0.186
ID1571,1571,0,-1,4.925,3.362,4.000,756.305,27,0.393,1,370.671,76.608,378.620,None,None,None,None,None,None,None,-10921639,370.671,347,160,892,29283,159.012,1.442,0.058,0.254
ID1565,1565,0,-1,4.925,3.389,4.000,784.316,28,0.393,1,348.278,70.101,394.380,None,None,None,None,None,None,None,-10921639,348.278,316,159,708,27514,131.089,1.396,0.060,0.300
ID1559,1559,0,-1,4.925,3.240,4.000,812.328,29,0.393,1,302.063,76.962,362.924,None,None,None,None,None,None,None,-10921639,302.063,283,142,623,23863,114.725,1.429,-0.010,-0.054
ID1553,1553,0,-1,4.864,3.248,4.000,840.339,30,0.393,1,339.481,63.506,377.165,None,None,None,None,None,None,None,-10921639,339.481,299,95,663,26819,132.294,1.185,0.035,0.174
ID1547,1547,0,-1,4.943,3.275,4.500,868.350,31,0.393,1,365.405,62.456,351.405,None,None,None,None,None,None,None,-10921639,365.405,337,127,859,28867,154.352,1.180,0.056,0.251
ID1541,1541,0,-1,4.890,3.319,4.500,896.361,32,0.393,1,430.215,73.025,362.278,None,None,None,None,None,None,None,-10921639,430.215,423,181,865,33987,148.398,1.113,0.183,0.896
ID1535,1535,0,-1,4.899,3.319,4.500,924.373,33,0.393,1,429.759,71.114,372.671,None,None,None,None,None,None,None,-10921639,429.759,414,155,848,33951,141.920,1.112,0.178,0.917
ID1529,1529,0,-1,4.934,3.319,4.500,952.384,34,0.393,1,454.987,79.481,343.304,None,None,None,None,None,None,None,-10921639,454.987,458,194,880,35944,144.399,1.112,0.180,0.960
ID1523,1523,0,-1,4.969,3.345,4.500,980.395,35,0.393,1,453.253,65.304,354.468,None,None,None,None,None,None,None,-10921639,453.253,438,215,843,35807,141.308,1.105,0.193,1.037
ID1517,1517,0,-1,5.030,3.398,4.500,1008.407,36,0.393,1,416.734,61.633,348.671,None,None,None,None,None,None,None,-10921639,416.734,413,178,822,32922,129.690,1.107,0.181,0.986
ID1511,1511,0,-1,5.048,3.380,4.500,1036.418,37,0.393,1,427.481,72.873,343.354,None,None,None,None,None,None,None,-10921639,427.481,400,210,893,33771,139.183,1.104,0.185,0.960
ID1505,1505,0,-1,5.074,3.398,4.500,1064.429,38,0.393,1,445.557,68.038,344.025,None,None,None,None,None,None,None,-10921639,445.557,429,209,859,35199,136.118,1.104,0.203,1.105
ID1499,1499,0,-1,5.153,3.424,4.500,1092.440,39,0.393,1,397.316,65.253,335.595,None,None,None,None,None,None,None,-10921639,397.316,351,145,961,31388,155.606,1.100,0.181,0.782
ID1493,1493,0,-1,5.250,3.389,4.500,1120.452,40,0.393,1,416.734,63.304,342.329,None,None,None,None,None,None,None,-10921639,416.734,393,162,880,32922,143.902,1.103,0.203,0.979
ID1487,1487,0,-1,5.329,3.415,4.500,1148.463,41,0.393,1,367.797,63.165,324.823,None,None,None,None,None,None,None,-10921639,367.797,342,105,935,29056,158.492,1.098,0.166,0.660
ID1481,1481,0,-1,5.294,3.459,4.500,1176.474,42,0.393,1,320.329,69.304,352.190,None,None,None,None,None,None,None,-10921639,320.329,297,15,809,25306,171.392,1.362,0.133,0.439
ID1475,1475,0,-1,5.329,3.512,4.500,1204.486,43,0.393,1,349.772,64.051,354.671,None,None,None,None,None,None,None,-10921639,349.772,319,80,835,27632,172.433,1.100,0.166,0.579
ID1469,1469,0,-1,5.452,3.529,4.500,1232.497,44,0.393,1,302.886,58.873,335.342,None,None,None,None,None,None,None,-10921639,302.886,266,50,637,23928,159.569,1.323,0.129,0.433
