Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2587,2587,0,-1,6.1103,3.35364,3,153.8057,5,0.39269,1,230.79747,433.34177,5371.40506,None,None,None,None,None,None,None,-10921639,230.79747,212,19,574,18233,135.10313,1.0972,0.17403,0.50645
ID3020,3020,1,-1,5.09192,2.9498,2.5,153.8057,5,0.39269,1,215.97468,290.21519,4025.34177,None,None,None,None,None,None,None,-10921639,215.97468,209,16,490,17062,116.03359,1.09553,0.15936,0.51169
ID2581,2581,0,-1,6.07518,3.3712,3,184.56684,6,0.39269,1,286.37975,505.56962,6492.44304,None,None,None,None,None,None,None,-10921639,286.37975,282,41,557,22624,117.79331,1.10596,0.21581,0.8631
ID3017,3017,1,-1,5.0568,2.96736,2.5,184.56684,6,0.39269,1,224.13924,304.94937,4151.01266,None,None,None,None,None,None,None,-10921639,224.13924,222,52,425,17707,104.08388,1.1037,0.15942,0.59221
ID3014,3014,1,-1,5.03924,2.91468,2.5,215.32799,7,0.39269,1,239.22785,329.56962,4291.3038,None,None,None,None,None,None,None,-10921639,239.22785,224,61,485,18899,110.30121,1.1009,0.16386,0.61072
ID2575,2575,0,-1,6.1103,3.40632,3,215.32799,7,0.39269,1,267.02532,435.56962,5713.70886,None,None,None,None,None,None,None,-10921639,267.02532,246,40,683,21095,148.98322,1.10424,0.18465,0.55873
ID3011,3011,1,-1,5.0568,2.9498,2.5,246.08913,8,0.39269,1,237.5443,316.01266,4256.51899,None,None,None,None,None,None,None,-10921639,237.5443,242,45,478,18766,122.87463,1.09039,0.16521,0.54821
ID2569,2569,0,-1,6.1103,3.40632,3,246.08913,8,0.39269,1,259.25316,464.63291,5891.1519,None,None,None,None,None,None,None,-10921639,259.25316,252,20,574,20481,142.49755,1.10511,0.18988,0.58066
ID3008,3008,1,-1,5.0568,2.91468,2.5,276.85027,9,0.39269,1,246.31646,333.67089,4351.27848,None,None,None,None,None,None,None,-10921639,246.31646,247,12,517,19459,134.7609,1.10163,0.18138,0.56126
ID2563,2563,0,-1,6.14542,3.3712,3,276.85027,9,0.39269,1,252.46835,489.4557,6170.92405,None,None,None,None,None,None,None,-10921639,252.46835,222,31,576,19945,135.97123,1.10449,0.17176,0.54435
ID2557,2557,0,-1,6.1103,3.40632,3,307.61141,10,0.39269,1,266.58228,478.35443,6330.51899,None,None,None,None,None,None,None,-10921639,266.58228,269,47,614,21060,143.89781,1.10126,0.18426,0.5765
ID3005,3005,1,-1,5.0568,2.91468,2.5,307.61141,10,0.39269,1,247.82278,362.56962,4264.87342,None,None,None,None,None,None,None,-10921639,247.82278,221,52,522,19578,127.12237,1.10791,0.1693,0.56453
ID2551,2551,0,-1,6.12786,3.40632,3,338.37255,11,0.39269,1,274.01266,458.55696,6147.83544,None,None,None,None,None,None,None,-10921639,274.01266,260,56,600,21647,143.12658,1.1018,0.18888,0.60831
ID3002,3002,1,-1,5.07436,2.93224,2.5,338.37255,11,0.39269,1,226.27848,331.46835,4197.59494,None,None,None,None,None,None,None,-10921639,226.27848,212,9,537,17876,125.45465,1.10698,0.12893,0.41198
ID2545,2545,0,-1,6.1103,3.38876,3,369.13369,12,0.39269,1,272.63291,467.03797,6246.11392,None,None,None,None,None,None,None,-10921639,272.63291,279,46,615,21538,142.74724,1.09851,0.18752,0.60317
ID2999,2999,1,-1,5.0568,3.00248,2.5,369.13369,12,0.39269,1,241.94937,337.29114,4207.59494,None,None,None,None,None,None,None,-10921639,241.94937,246,69,474,19114,106.924,1.10831,0.16457,0.63952
ID2539,2539,0,-1,6.09274,3.38876,3,399.89483,13,0.39269,1,333.73418,507.59494,7196.78481,None,None,None,None,None,None,None,-10921639,333.73418,332,72,640,26365,140.80826,1.10193,0.25092,0.95086
ID2991,2991,1,-1,5.03924,2.93224,2.5,399.89483,13,0.39269,1,242.59494,336.96203,4230.21519,None,None,None,None,None,None,None,-10921639,242.59494,252,63,521,19165,118.46102,1.09909,0.18207,0.63087
ID2533,2533,0,-1,6.1103,3.38876,3,430.65597,14,0.39269,1,273.63291,451.59494,6278.44304,None,None,None,None,None,None,None,-10921639,273.63291,258,23,560,21617,154.31155,1.10307,0.18875,0.5631
ID2988,2988,1,-1,5.0568,2.91468,2.5,430.65597,14,0.39269,1,225.92405,349.05063,4194.08861,None,None,None,None,None,None,None,-10921639,225.92405,226,35,485,17848,117.5648,1.10446,0.15155,0.5058
ID2985,2985,1,-1,5.07436,2.89713,2.5,461.41711,15,0.39269,1,241.24051,356.50633,4086.86076,None,None,None,None,None,None,None,-10921639,241.24051,258,39,586,19058,127.13542,1.10007,0.18236,0.58531
ID2527,2527,0,-1,6.1103,3.3712,3,461.41711,15,0.39269,1,290.97468,491.86076,6206.01266,None,None,None,None,None,None,None,-10921639,290.97468,285,63,695,22987,157.60434,1.10053,0.20519,0.62867
ID2982,2982,1,-1,5.03924,2.86201,2.5,492.17825,16,0.39269,1,202.34177,325.88608,3630.55696,None,None,None,None,None,None,None,-10921639,202.34177,169,54,492,15985,119.95265,1.25764,0.10931,0.33243
ID2521,2521,0,-1,6.09274,3.3712,3,492.17825,16,0.39269,1,332.86076,515.34177,7108.18987,None,None,None,None,None,None,None,-10921639,332.86076,346,108,603,26296,129.41899,1.09995,0.24518,1.01287
ID2515,2515,0,-1,6.1103,3.38876,3,522.93939,17,0.39269,1,301.5443,470.10127,6207.34177,None,None,None,None,None,None,None,-10921639,301.5443,308,71,572,23822,140.57618,1.10369,0.22103,0.77658
ID2979,2979,1,-1,5.07436,2.91468,2.5,522.93939,17,0.39269,1,232.41772,340.59494,4096.6962,None,None,None,None,None,None,None,-10921639,232.41772,224,55,481,18361,109.18047,1.10548,0.16485,0.60253
ID2976,2976,1,-1,5.07436,2.91468,2.5,553.70053,18,0.39269,1,239.16456,336.94937,4003.51899,None,None,None,None,None,None,None,-10921639,239.16456,229,29,595,18894,120.83783,1.10384,0.17889,0.60066
ID2509,2509,0,-1,6.1103,3.3712,3,553.70053,18,0.39269,1,294.50633,491.11392,6243.3038,None,None,None,None,None,None,None,-10921639,294.50633,289,57,601,23266,142.31005,1.09974,0.21246,0.72527
ID2503,2503,0,-1,6.14542,3.3712,3,584.46168,19,0.39269,1,283.88608,488.87342,6069.5443,None,None,None,None,None,None,None,-10921639,283.88608,277,40,581,22427,143.31944,1.10635,0.17749,0.59715
ID2973,2973,1,-1,5.07436,2.87957,2.5,584.46168,19,0.39269,1,240.11392,334.21519,4059.97468,None,None,None,None,None,None,None,-10921639,240.11392,226,39,497,18969,131.26446,1.10107,0.16796,0.52612
ID2497,2497,0,-1,6.12786,3.40632,3,615.22282,20,0.39269,1,286.92405,502.78481,6108.64557,None,None,None,None,None,None,None,-10921639,286.92405,285,52,567,22667,145.41169,1.10393,0.2153,0.69914
ID2970,2970,1,-1,5.09192,2.93224,2.5,615.22282,20,0.39269,1,248.08861,367.39241,3932.70886,None,None,None,None,None,None,None,-10921639,248.08861,235,68,498,19599,107.78459,1.10537,0.1798,0.70154
ID2967,2967,1,-1,5.10948,2.9498,2.5,645.98396,21,0.39269,1,238.07595,351.1519,3926.63291,None,None,None,None,None,None,None,-10921639,238.07595,223,56,538,18808,122.43248,1.10356,0.16118,0.53982
ID2491,2491,0,-1,6.07518,3.40632,3,645.98396,21,0.39269,1,335.17722,566.91139,6976.16456,None,None,None,None,None,None,None,-10921639,335.17722,334,102,590,26479,120.10687,1.10171,0.25858,1.14669
ID2964,2964,1,-1,5.0568,2.93224,2.5,676.7451,22,0.39269,1,239.64557,332.21519,3773.89873,None,None,None,None,None,None,None,-10921639,239.64557,220,60,530,18932,123.6151,1.10006,0.16682,0.55433
ID2485,2485,0,-1,6.05763,3.40632,3,676.7451,22,0.39269,1,323.43038,571.26582,6651.36709,None,None,None,None,None,None,None,-10921639,323.43038,320,79,638,25551,133.08304,1.10092,0.24204,0.94719
ID2961,2961,1,-1,5.07436,2.91468,2.5,707.50624,23,0.39269,1,247.05063,343.59494,3776.40506,None,None,None,None,None,None,None,-10921639,247.05063,224,47,492,19517,121.29619,1.10125,0.18897,0.64744
ID2479,2479,0,-1,6.07518,3.38876,3,707.50624,23,0.39269,1,324.13924,557.70886,6568.72152,None,None,None,None,None,None,None,-10921639,324.13924,329,127,510,25607,100.99794,1.10396,0.24811,1.27597
ID2473,2473,0,-1,6.07518,3.40632,3,738.26738,24,0.39269,1,319.58228,548.48101,6465.68354,None,None,None,None,None,None,None,-10921639,319.58228,330,84,591,25247,117.85439,1.10141,0.2463,1.07178
ID2958,2958,1,-1,5.0568,2.93224,2.5,738.26738,24,0.39269,1,245.16456,334.46835,3721.35443,None,None,None,None,None,None,None,-10921639,245.16456,223,42,581,19368,124.94311,1.09983,0.17781,0.59246
ID2467,2467,0,-1,6.09274,3.42388,3,769.02852,25,0.39269,1,338.08861,569.6962,6695.97468,None,None,None,None,None,None,None,-10921639,338.08861,339,83,584,26709,119.72588,1.10244,0.25338,1.14173
ID2955,2955,1,-1,5.09192,2.93224,2.5,769.02852,25,0.39269,1,232.35443,340.53165,3619.36709,None,None,None,None,None,None,None,-10921639,232.35443,213,47,457,18356,117.08117,1.09989,0.15286,0.52626
ID2952,2952,1,-1,5.09192,2.98492,2.5,799.78966,26,0.39269,1,250.44304,365.74684,3534.20253,None,None,None,None,None,None,None,-10921639,250.44304,234,38,563,19785,132.39033,1.10351,0.20144,0.63434
ID2461,2461,0,-1,6.09274,3.42388,3,799.78966,26,0.39269,1,324.31646,595.50633,6328.91139,None,None,None,None,None,None,None,-10921639,324.31646,314,99,553,25621,115.69506,1.10366,0.24509,1.1036
ID2946,2946,1,-1,5.07436,2.9498,2.5,830.5508,27,0.39269,1,240.25316,323.39241,3583.34177,None,None,None,None,None,None,None,-10921639,240.25316,240,50,557,18980,125.6776,1.09963,0.16699,0.5471
ID2455,2455,0,-1,6.07518,3.40632,3,830.5508,27,0.39269,1,330.03797,576.94937,6295.03797,None,None,None,None,None,None,None,-10921639,330.03797,336,102,604,26073,118.01352,1.10316,0.26173,1.16026
ID2449,2449,0,-1,6.09274,3.38876,3,861.31194,28,0.39269,1,348.98734,580.35443,6362.70886,None,None,None,None,None,None,None,-10921639,348.98734,352,106,621,27570,124.77246,1.10363,0.27202,1.19627
ID2943,2943,1,-1,5.07436,2.93224,2.5,861.31194,28,0.39269,1,239.11392,328.17722,3483.48101,None,None,None,None,None,None,None,-10921639,239.11392,216,36,593,18890,132.43363,1.09726,0.1656,0.51304
ID2443,2443,0,-1,6.07518,3.40632,3,892.07308,29,0.39269,1,324.08861,589.08861,6226.01266,None,None,None,None,None,None,None,-10921639,324.08861,324,61,581,25603,122.73655,1.10443,0.2596,1.0884
ID2940,2940,1,-1,5.10948,2.9498,2.5,892.07308,29,0.39269,1,235,355.21519,3355.24051,None,None,None,None,None,None,None,-10921639,235,225,56,594,18565,124.9722,1.10458,0.16987,0.54608
ID2437,2437,0,-1,6.07518,3.45899,3,922.83422,30,0.39269,1,331.96203,513.20253,5769.58228,None,None,None,None,None,None,None,-10921639,331.96203,324,102,556,26225,109.1384,1.10328,0.23129,1.1427
ID2937,2937,1,-1,5.12703,2.96736,2.5,922.83422,30,0.39269,1,239.37975,330.59494,3310.26582,None,None,None,None,None,None,None,-10921639,239.37975,219,56,544,18911,122.89283,1.10358,0.15788,0.53118
ID2934,2934,1,-1,5.09192,3.02003,2.5,953.59537,31,0.39269,1,255.92405,337.65823,3501.36709,None,None,None,None,None,None,None,-10921639,255.92405,236,86,525,20218,114.08519,1.11106,0.19063,0.71833
ID2431,2431,0,-1,6.1103,3.42388,3,953.59537,31,0.39269,1,289.02532,501.83544,5199.01266,None,None,None,None,None,None,None,-10921639,289.02532,283,39,586,22833,152.93974,1.10272,0.2329,0.71398
ID2928,2928,1,-1,5.10948,2.96736,2.5,984.35651,32,0.39269,1,249.49367,328.6962,3212.3038,None,None,None,None,None,None,None,-10921639,249.49367,235,43,533,19710,130.69752,1.10061,0.1895,0.60823
ID2428,2428,0,-1,6.1103,3.42388,3,984.35651,32,0.39269,1,296.75949,509.88608,5418.26582,None,None,None,None,None,None,None,-10921639,296.75949,308,43,653,23444,164.49637,1.10267,0.22085,0.65269
ID2422,2422,0,-1,6.09274,3.42388,3,1015.11765,33,0.39269,1,333.59494,540.43038,6051.55696,None,None,None,None,None,None,None,-10921639,333.59494,346,104,613,26354,120.45645,1.10227,0.24446,1.08803
ID2925,2925,1,-1,5.07436,2.93224,2.5,1015.11765,33,0.39269,1,246.34177,337.08861,3173.1519,None,None,None,None,None,None,None,-10921639,246.34177,237,38,501,19461,115.90468,1.10537,0.18124,0.65219
ID2416,2416,0,-1,6.1103,3.40632,3,1045.87879,34,0.39269,1,309.11392,498.82278,5111.77215,None,None,None,None,None,None,None,-10921639,309.11392,307,59,728,24420,160.56654,1.10202,0.25867,0.79128
ID2922,2922,1,-1,5.09192,2.98492,2.5,1045.87879,34,0.39269,1,247.49367,344.77215,3150.44304,None,None,None,None,None,None,None,-10921639,247.49367,235,48,568,19552,123.31686,1.1031,0.19394,0.65203
ID2919,2919,1,-1,5.10948,2.96736,2.5,1076.63993,35,0.39269,1,227.07595,332.31646,3134.35443,None,None,None,None,None,None,None,-10921639,227.07595,227,34,465,17939,113.29571,1.1013,0.14755,0.51542
ID2410,2410,0,-1,6.09274,3.44143,3,1076.63993,35,0.39269,1,329.41772,522.32911,5532.50633,None,None,None,None,None,None,None,-10921639,329.41772,325,87,631,26024,121.42504,1.10171,0.24209,1.05754
ID2404,2404,0,-1,6.07518,3.40632,3,1107.40107,36,0.39269,1,338.29114,572.27848,5602.6962,None,None,None,None,None,None,None,-10921639,338.29114,340,85,645,26725,126.02637,1.10116,0.2716,1.14668
ID2916,2916,1,-1,5.10948,3.00248,2.5,1107.40107,36,0.39269,1,235.62025,331.35443,3057.08861,None,None,None,None,None,None,None,-10921639,235.62025,222,25,502,18614,118.9621,1.10403,0.16913,0.57305
ID2913,2913,1,-1,5.07436,2.91468,2.5,1138.16221,37,0.39269,1,249.4557,306.87342,2993.34177,None,None,None,None,None,None,None,-10921639,249.4557,249,44,561,19707,125.3748,1.1011,0.18196,0.61262
ID2398,2398,0,-1,6.07518,3.40632,3,1138.16221,37,0.39269,1,333.53165,574.96203,5703.17722,None,None,None,None,None,None,None,-10921639,333.53165,333,80,601,26349,122.73422,1.10007,0.25133,1.09164
ID2392,2392,0,-1,6.09274,3.42388,3,1168.92335,38,0.39269,1,345.24051,552.70886,5710.36709,None,None,None,None,None,None,None,-10921639,345.24051,350,76,699,27274,130.38456,1.09903,0.25551,1.07773
ID2910,2910,1,-1,5.12703,2.9498,2.5,1168.92335,38,0.39269,1,242.26582,326.96203,3017.13924,None,None,None,None,None,None,None,-10921639,242.26582,227,16,515,19139,125.64171,1.0983,0.15841,0.52736
ID2386,2386,0,-1,6.1103,3.45899,3,1199.68449,39,0.39269,1,311.97468,497.41772,4994.3038,None,None,None,None,None,None,None,-10921639,311.97468,313,69,612,24646,159.31544,1.09949,0.21615,0.69609
ID2907,2907,1,-1,5.07436,2.98492,2.5,1199.68449,39,0.39269,1,243.01266,346.97468,2927.6962,None,None,None,None,None,None,None,-10921639,243.01266,224,38,589,19198,129.00303,1.1068,0.15533,0.50654
ID2904,2904,1,-1,5.07436,2.98492,2.5,1230.44563,40,0.39269,1,257.56962,318.48101,2990.64557,None,None,None,None,None,None,None,-10921639,257.56962,267,35,583,20348,148.03367,1.10506,0.1882,0.55118
ID2383,2383,0,-1,6.1103,3.44143,3,1230.44563,40,0.39269,1,314.1519,486.10127,4782.68354,None,None,None,None,None,None,None,-10921639,314.1519,300,53,723,24818,170.78875,1.09811,0.23015,0.68827
ID2901,2901,1,-1,5.07436,3.00248,2.5,1261.20677,41,0.39269,1,247.11392,316.10127,2885.24051,None,None,None,None,None,None,None,-10921639,247.11392,235,18,620,19522,143.32311,1.10394,0.16383,0.48542
ID2380,2380,0,-1,6.12786,3.44143,3,1261.20677,41,0.39269,1,335.3038,501.44304,4850.97468,None,None,None,None,None,None,None,-10921639,335.3038,340,61,665,26489,160.15444,1.09832,0.25569,0.85264
ID2898,2898,1,-1,5.07436,3.00248,2.5,1291.96791,42,0.39269,1,240.5443,299.26582,2788.37975,None,None,None,None,None,None,None,-10921639,240.5443,242,35,547,19003,122.92501,1.10338,0.16058,0.54149
ID2377,2377,0,-1,6.14542,3.42388,3,1291.96791,42,0.39269,1,319.31646,541.07595,4974.6962,None,None,None,None,None,None,None,-10921639,319.31646,304,43,674,25226,178.48289,1.10151,0.22952,0.66794
ID2371,2371,0,-1,6.09274,3.44143,3,1322.72906,43,0.39269,1,386.74684,502.44304,5443.03797,None,None,None,None,None,None,None,-10921639,386.74684,340,118,743,30553,148.55712,1.10311,0.27027,1.10782
ID2895,2895,1,-1,5.07436,2.96736,2.5,1322.72906,43,0.39269,1,242.81013,311.91139,2740.51899,None,None,None,None,None,None,None,-10921639,242.81013,232,29,604,19182,124.28174,1.10411,0.16635,0.5573
ID2892,2892,1,-1,5.09192,2.98492,2.5,1353.4902,44,0.39269,1,238.06329,305.58228,2797.70886,None,None,None,None,None,None,None,-10921639,238.06329,234,38,569,18807,124.04263,1.10202,0.16378,0.5402
ID2365,2365,0,-1,6.1103,3.44143,3,1353.4902,44,0.39269,1,345.98734,478.82278,4893.39241,None,None,None,None,None,None,None,-10921639,345.98734,334,55,804,27333,177.08476,1.09797,0.26444,0.81723
ID2889,2889,1,-1,5.09192,2.98492,2.5,1384.25134,45,0.39269,1,241.25316,313.26582,2735.05063,None,None,None,None,None,None,None,-10921639,241.25316,244,33,536,19059,114.45988,1.09744,0.16559,0.59889
ID2362,2362,0,-1,6.14542,3.44143,3,1384.25134,45,0.39269,1,349.35443,491.08861,4943.20253,None,None,None,None,None,None,None,-10921639,349.35443,328,84,769,27599,168.95311,1.10177,0.2518,0.83186
ID2886,2886,1,-1,5.0568,3.00248,2.5,1415.01248,46,0.39269,1,236.87342,315.81013,2762.31646,None,None,None,None,None,None,None,-10921639,236.87342,222,53,594,18713,118.17722,1.09916,0.14567,0.50972
ID2359,2359,0,-1,6.14542,3.44143,3,1415.01248,46,0.39269,1,349.06329,488.72152,4808.77215,None,None,None,None,None,None,None,-10921639,349.06329,335,58,710,27576,167.98675,1.09861,0.24973,0.83045
ID2353,2353,0,-1,6.14542,3.44143,3,1445.77362,47,0.39269,1,363.97468,474.5443,4771.68354,None,None,None,None,None,None,None,-10921639,363.97468,369,93,727,28754,167.54502,1.09808,0.27007,0.92388
ID2883,2883,1,-1,5.12703,2.98492,2.5,1445.77362,47,0.39269,1,239.22785,302.62025,2698.29114,None,None,None,None,None,None,None,-10921639,239.22785,243,41,541,18899,119.74438,1.10577,0.14428,0.50379
ID2880,2880,1,-1,5.0568,3.02003,2.5,1476.53476,48,0.39269,1,261.44304,307.43038,2802.05063,None,None,None,None,None,None,None,-10921639,261.44304,244,51,583,20654,122.17198,1.10051,0.17495,0.63728
ID2347,2347,0,-1,6.14542,3.44143,3,1476.53476,48,0.39269,1,346.48101,493.65823,4807.12658,None,None,None,None,None,None,None,-10921639,346.48101,341,89,677,27372,150.99073,1.09999,0.25814,0.94163
ID2341,2341,0,-1,6.09274,3.44143,3,1507.2959,49,0.39269,1,374.39241,514.35443,4951.4557,None,None,None,None,None,None,None,-10921639,374.39241,360,144,728,29577,131.8357,1.10253,0.26698,1.19684
ID2877,2877,1,-1,5.12703,3.02003,2.5,1507.2959,49,0.39269,1,249.32911,301.43038,2812.68354,None,None,None,None,None,None,None,-10921639,249.32911,237,53,514,19697,110.85793,1.11593,0.13842,0.54694
ID2874,2874,1,-1,5.10948,3.02003,2.5,1538.05704,50,0.39269,1,279.72152,306.51899,2759.51899,None,None,None,None,None,None,None,-10921639,279.72152,263,66,627,22098,123.10397,1.10367,0.17587,0.6797
ID2335,2335,0,-1,6.12786,3.40632,3,1538.05704,50,0.39269,1,348.74684,493.97468,4770.6962,None,None,None,None,None,None,None,-10921639,348.74684,363,89,775,27551,161.47251,1.10039,0.25153,0.86814
ID2871,2871,1,-1,5.07436,3.02003,2.5,1568.81818,51,0.39269,1,270.17722,288.72152,2776.59494,None,None,None,None,None,None,None,-10921639,270.17722,262,37,614,21344,118.05602,1.10782,0.15881,0.62729
ID2328,2328,0,-1,6.12786,3.40632,3,1568.81818,51,0.39269,1,347.68354,538.64557,4650.72152,None,None,None,None,None,None,None,-10921639,347.68354,341,81,748,27467,160.14925,1.10318,0.25777,0.88986
ID2322,2322,0,-1,6.07518,3.40632,3,1599.57932,52,0.39269,1,381.17722,534.37975,5070.4557,None,None,None,None,None,None,None,-10921639,381.17722,375,66,719,30113,144.33879,1.10206,0.27543,1.14059
ID2868,2868,1,-1,5.12703,3.03759,2.5,1599.57932,52,0.39269,1,283.91139,295.77215,2857.34177,None,None,None,None,None,None,None,-10921639,283.91139,270,58,628,22429,128.16948,1.10936,0.17371,0.65567
ID2865,2865,1,-1,5.10948,3.00248,2.5,1630.34046,53,0.39269,1,279.03797,289.51899,2584.39241,None,None,None,None,None,None,None,-10921639,279.03797,272,80,711,22044,142.45561,1.10153,0.17888,0.59444
ID2316,2316,0,-1,6.12786,3.44143,3,1630.34046,53,0.39269,1,354.24051,479.58228,4621.29114,None,None,None,None,None,None,None,-10921639,354.24051,353,79,754,27985,164.65264,1.09959,0.26062,0.88958
ID2310,2310,0,-1,6.09274,3.44143,3,1661.1016,54,0.39269,1,385.87342,505.73418,5162.73418,None,None,None,None,None,None,None,-10921639,385.87342,389,189,724,30484,124.13696,1.10062,0.24857,1.2377
ID2862,2862,1,-1,5.09192,3.00248,2.5,1661.1016,54,0.39269,1,269.46835,281.91139,2575.21519,None,None,None,None,None,None,None,-10921639,269.46835,267,58,690,21288,142.58006,1.09843,0.16816,0.54413
ID2304,2304,0,-1,6.09274,3.42388,3,1691.86275,55,0.39269,1,400.77215,521.05063,4984.72152,None,None,None,None,None,None,None,-10921639,400.77215,386,77,725,31661,143.37077,1.10408,0.27478,1.20509
ID2859,2859,1,-1,5.10948,3.02003,2.5,1691.86275,55,0.39269,1,288.96203,301.53165,2726.29114,None,None,None,None,None,None,None,-10921639,288.96203,283,57,635,22828,133.89303,1.10557,0.16938,0.6252
ID2856,2856,1,-1,5.07436,2.98492,2.5,1722.62389,56,0.39269,1,270.87342,281.63291,2590.35443,None,None,None,None,None,None,None,-10921639,270.87342,252,63,647,21399,135.46164,1.10245,0.15407,0.53392
ID2301,2301,0,-1,6.09274,3.45899,3,1722.62389,56,0.39269,1,408.70886,498.12658,5134.55696,None,None,None,None,None,None,None,-10921639,408.70886,384,157,835,32288,147.65727,1.10076,0.26763,1.16876
ID2853,2853,1,-1,5.09192,2.9498,2.5,1753.38503,57,0.39269,1,294.11392,275.97468,2604.06329,None,None,None,None,None,None,None,-10921639,294.11392,301,51,706,23235,158.29808,1.09887,0.17073,0.5419
ID2298,2298,0,-1,6.1103,3.47655,3,1753.38503,57,0.39269,1,397.53165,465.97468,4684.64557,None,None,None,None,None,None,None,-10921639,397.53165,392,127,788,31405,169.58651,1.10207,0.25941,0.96566
ID2850,2850,1,-1,5.10948,3.00248,2.5,1784.14617,58,0.39269,1,276.78481,279.05063,2621.64557,None,None,None,None,None,None,None,-10921639,276.78481,272,77,633,21866,142.70938,1.10521,0.13734,0.46843
ID2295,2295,0,-1,6.1103,3.47655,3,1784.14617,58,0.39269,1,381.12658,473.03797,4729.8481,None,None,None,None,None,None,None,-10921639,381.12658,359,94,801,30109,184.62265,1.10146,0.25447,0.8375
ID2289,2289,0,-1,6.07518,3.51167,3,1814.90731,59,0.39269,1,430.55696,478.02532,5254.93671,None,None,None,None,None,None,None,-10921639,430.55696,407,149,812,34014,161.2693,1.10033,0.24911,1.06486
ID2847,2847,1,-1,5.0568,2.98492,2.5,1814.90731,59,0.39269,1,296.8481,270.6962,2616.05063,None,None,None,None,None,None,None,-10921639,296.8481,280,36,616,23451,149.32335,1.10233,0.15546,0.53493
ID2844,2844,1,-1,5.10948,3.05515,2.5,1845.66845,60,0.39269,1,343.72152,270.13924,2911.32911,None,None,None,None,None,None,None,-10921639,343.72152,344,75,735,27154,155.58837,1.10661,0.17306,0.65184
ID2286,2286,0,-1,6.1103,3.47655,3,1845.66845,60,0.39269,1,393.18987,433.35443,4774.08861,None,None,None,None,None,None,None,-10921639,393.18987,367,119,891,31062,183.94997,1.10284,0.23706,0.81923
