Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2730,2730,3,-1,5.209,5.197,6.500,280.113,10,0.393,1,4044.152,408.089,3053.266,None,None,None,None,None,None,None,-10921639,4044.152,4002,1696,6827,319488,1346.606,1.246,0.100,0.547
ID2225,2225,1,-1,4.378,5.513,8.000,308.124,11,0.393,1,4472.899,403.038,3225.544,None,None,None,None,None,None,None,-10921639,4472.899,4403,2529,6269,353359,952.732,1.107,0.253,1.896
ID2497,2497,2,-1,6.555,5.490,7.500,308.124,11,0.393,1,3450.367,174.608,1264.722,None,None,None,None,None,None,None,-10921639,3450.367,3083,781,7135,272579,1750.765,1.266,0.131,0.457
ID2727,2727,3,-1,5.197,5.197,6.500,308.124,11,0.393,1,4049.089,408.570,3081.734,None,None,None,None,None,None,None,-10921639,4049.089,4048,1602,6795,319878,1397.433,1.492,0.096,0.510
ID1947,1947,0,-1,4.120,4.144,8.000,308.124,11,0.393,1,1009.443,124.063,848.608,None,None,None,None,None,None,None,-10921639,1009.443,966,355,2192,79746,358.684,1.112,0.081,0.422
ID2724,2724,3,-1,5.209,5.174,6.500,336.136,12,0.393,1,3997.329,427.734,3232.797,None,None,None,None,None,None,None,-10921639,3997.329,3810,1558,6828,315789,1371.932,1.492,0.084,0.454
ID1941,1941,0,-1,4.097,4.120,8.000,336.136,12,0.393,1,894.823,116.354,738.532,None,None,None,None,None,None,None,-10921639,894.823,859,241,1853,70691,339.336,1.119,0.076,0.374
ID2219,2219,1,-1,4.331,5.490,8.000,336.136,12,0.393,1,4377.000,352.873,3111.241,None,None,None,None,None,None,None,-10921639,4377.000,4229,2275,6376,345783,1013.899,1.108,0.246,1.706
ID2491,2491,2,-1,6.579,5.478,7.500,336.136,12,0.393,1,3709.000,181.481,1318.114,None,None,None,None,None,None,None,-10921639,3709.000,3378,970,7201,293011,1693.241,1.112,0.145,0.554
ID2721,2721,3,-1,5.221,5.174,6.500,364.147,13,0.393,1,4282.266,442.076,3249.835,None,None,None,None,None,None,None,-10921639,4282.266,4246,1993,7144,338299,1347.730,1.440,0.106,0.610
ID2213,2213,1,-1,4.331,5.443,8.000,364.147,13,0.393,1,4422.873,325.481,2938.987,None,None,None,None,None,None,None,-10921639,4422.873,4437,2093,6174,349407,1060.832,1.107,0.247,1.650
ID2485,2485,2,-1,6.543,5.490,7.500,364.147,13,0.393,1,3769.506,174.899,1328.127,None,None,None,None,None,None,None,-10921639,3769.506,3653,1144,7252,297791,1647.990,1.110,0.142,0.570
ID1935,1935,0,-1,4.120,4.050,8.000,364.147,13,0.393,1,1050.494,107.177,660.177,None,None,None,None,None,None,None,-10921639,1050.494,988,314,1946,82989,375.451,1.114,0.098,0.497
ID1929,1929,0,-1,4.085,4.062,8.000,392.158,14,0.393,1,1070.734,115.063,691.468,None,None,None,None,None,None,None,-10921639,1070.734,1007,353,2246,84588,418.277,1.124,0.085,0.402
ID2718,2718,3,-1,5.221,5.174,6.500,392.158,14,0.393,1,4470.203,416.139,3302.101,None,None,None,None,None,None,None,-10921639,4470.203,4318,1807,7347,353146,1472.345,1.238,0.115,0.628
ID2207,2207,1,-1,4.331,5.455,8.000,392.158,14,0.393,1,4420.810,340.215,3196.722,None,None,None,None,None,None,None,-10921639,4420.810,4433,1960,6288,349244,1084.767,1.107,0.242,1.588
ID2479,2479,2,-1,6.567,5.443,7.500,392.158,14,0.393,1,3789.684,187.557,1304.139,None,None,None,None,None,None,None,-10921639,3789.684,3602,1095,7293,299385,1697.222,1.272,0.150,0.582
ID1923,1923,0,-1,3.921,4.109,7.500,420.169,15,0.393,1,1022.456,87.911,461.139,None,None,None,None,None,None,None,-10921639,1022.456,998,244,1916,80774,439.471,1.113,0.104,0.438
ID2712,2712,3,-1,5.186,5.162,6.500,420.169,15,0.393,1,4284.873,446.152,3304.684,None,None,None,None,None,None,None,-10921639,4284.873,4307,1608,7303,338505,1444.551,1.450,0.099,0.534
ID2201,2201,1,-1,4.284,5.466,8.000,420.169,15,0.393,1,4498.000,351.595,3383.823,None,None,None,None,None,None,None,-10921639,4498.000,4455,2211,6348,355342,1058.961,1.109,0.235,1.616
ID2473,2473,2,-1,6.590,5.513,7.500,420.169,15,0.393,1,3702.937,181.734,1187.392,None,None,None,None,None,None,None,-10921639,3702.937,3570,1151,6992,292532,1627.431,1.113,0.144,0.573
ID2195,2195,1,-1,4.214,5.420,8.000,448.181,16,0.393,1,4175.241,305.329,2746.114,None,None,None,None,None,None,None,-10921639,4175.241,4101,1644,6282,329844,1229.294,1.108,0.226,1.254
ID2467,2467,2,-1,6.567,5.478,7.500,448.181,16,0.393,1,3415.430,159.367,1075.759,None,None,None,None,None,None,None,-10921639,3415.430,3180,1065,6692,269819,1561.570,1.265,0.126,0.488
ID1917,1917,0,-1,3.921,4.120,7.500,448.181,16,0.393,1,1159.380,95.911,534.671,None,None,None,None,None,None,None,-10921639,1159.380,1143,370,2213,91591,393.590,1.112,0.110,0.583
ID1911,1911,0,-1,3.910,4.109,7.500,476.192,17,0.393,1,1288.443,103.810,531.924,None,None,None,None,None,None,None,-10921639,1288.443,1237,496,2302,101787,409.257,1.110,0.114,0.643
ID2189,2189,1,-1,4.237,5.420,8.000,476.192,17,0.393,1,4228.392,277.671,2643.911,None,None,None,None,None,None,None,-10921639,4228.392,4217,1740,6212,334043,1177.469,1.108,0.218,1.284
ID2461,2461,2,-1,6.579,5.490,7.500,476.192,17,0.393,1,3352.405,148.658,1069.329,None,None,None,None,None,None,None,-10921639,3352.405,2991,1034,6801,264840,1607.407,1.263,0.126,0.468
ID1905,1905,0,-1,3.839,4.132,7.500,504.203,18,0.393,1,1114.975,65.266,331.557,None,None,None,None,None,None,None,-10921639,1114.975,1106,287,2037,88083,445.420,1.114,0.098,0.445
ID2183,2183,1,-1,4.249,5.443,8.000,504.203,18,0.393,1,4338.911,276.684,2698.367,None,None,None,None,None,None,None,-10921639,4338.911,4316,1909,6401,342774,1183.491,1.108,0.227,1.357
ID2455,2455,2,-1,6.567,5.490,7.500,504.203,18,0.393,1,3502.620,172.671,1064.696,None,None,None,None,None,None,None,-10921639,3502.620,3286,1266,6776,276707,1555.328,1.264,0.128,0.510
ID2177,2177,1,-1,4.214,5.408,7.500,532.215,19,0.393,1,4514.684,273.747,2648.063,None,None,None,None,None,None,None,-10921639,4514.684,4645,2366,6106,356660,990.230,1.110,0.225,1.676
ID2449,2449,2,-1,6.602,5.490,7.500,532.215,19,0.393,1,3572.076,160.886,1026.430,None,None,None,None,None,None,None,-10921639,3572.076,3228,1061,6976,282194,1609.511,1.262,0.136,0.531
ID1899,1899,0,-1,3.793,4.027,7.500,532.215,19,0.393,1,1176.101,73.709,342.835,None,None,None,None,None,None,None,-10921639,1176.101,1142,387,2323,92912,444.788,1.109,0.095,0.461
ID1893,1893,0,-1,3.851,3.992,7.500,560.226,20,0.393,1,1014.380,75.241,305.418,None,None,None,None,None,None,None,-10921639,1014.380,1000,317,1890,80136,399.948,1.112,0.091,0.425
ID2171,2171,1,-1,4.191,5.396,7.500,560.226,20,0.393,1,4677.228,327.114,2858.114,None,None,None,None,None,None,None,-10921639,4677.228,4845,2870,6003,369501,752.211,1.110,0.228,2.306
ID2443,2443,2,-1,6.590,5.513,7.500,560.226,20,0.393,1,3570.785,151.392,1002.975,None,None,None,None,None,None,None,-10921639,3570.785,3332,1212,6805,282092,1526.876,1.259,0.138,0.567
ID2165,2165,1,-1,4.237,5.396,7.500,588.237,21,0.393,1,4549.127,293.658,2603.975,None,None,None,None,None,None,None,-10921639,4549.127,4646,2833,5939,359381,733.054,1.109,0.217,2.214
ID2437,2437,2,-1,6.637,5.466,7.500,588.237,21,0.393,1,3774.722,152.949,1040.481,None,None,None,None,None,None,None,-10921639,3774.722,3571,1480,6900,298203,1462.859,1.260,0.148,0.664
ID1887,1887,0,-1,3.781,4.097,7.500,588.237,21,0.393,1,1179.519,67.418,305.582,None,None,None,None,None,None,None,-10921639,1179.519,1153,393,2368,93182,431.207,1.111,0.089,0.446
ID2706,2706,3,-1,5.209,5.162,6.000,616.248,22,0.393,1,3768.494,251.063,1932.696,None,None,None,None,None,None,None,-10921639,3768.494,3614,1496,6564,297711,1325.776,1.250,0.089,0.463
ID1881,1881,0,-1,3.711,4.085,7.500,616.248,22,0.393,1,1109.203,57.468,235.278,None,None,None,None,None,None,None,-10921639,1109.203,1067,277,2180,87627,475.199,1.108,0.089,0.382
ID2159,2159,1,-1,4.109,5.420,7.500,616.248,22,0.393,1,4176.696,197.316,1758.241,None,None,None,None,None,None,None,-10921639,4176.696,4319,1819,5925,329959,1101.868,1.111,0.210,1.313
ID2431,2431,2,-1,6.719,5.502,7.000,616.248,22,0.393,1,3720.797,139.696,948.329,None,None,None,None,None,None,None,-10921639,3720.797,3630,1113,6729,293943,1578.363,1.259,0.124,0.520
ID2153,2153,1,-1,4.050,5.455,7.500,644.260,23,0.393,1,4380.152,213.177,1969.177,None,None,None,None,None,None,None,-10921639,4380.152,4475,2175,5930,346032,950.742,1.111,0.211,1.603
ID2425,2425,2,-1,6.754,5.525,7.000,644.260,23,0.393,1,3881.671,146.861,927.051,None,None,None,None,None,None,None,-10921639,3881.671,3761,1306,6640,306652,1511.713,1.261,0.134,0.607
ID2700,2700,3,-1,5.150,5.162,6.000,644.260,23,0.393,1,3838.671,247.899,1946.342,None,None,None,None,None,None,None,-10921639,3838.671,3694,1513,6382,303255,1285.811,1.243,0.087,0.480
ID1742,1742,0,-1,3.477,4.074,7.000,644.260,23,0.393,1,891.911,55.405,189.608,None,None,None,None,None,None,None,-10921639,891.911,864,214,1819,70461,459.439,1.256,0.047,0.173
ID2147,2147,1,-1,3.956,5.431,7.500,672.271,24,0.393,1,4286.772,192.532,1639.506,None,None,None,None,None,None,None,-10921639,4286.772,4401,1839,6024,338655,1072.918,1.109,0.208,1.377
ID2419,2419,2,-1,6.754,5.513,7.000,672.271,24,0.393,1,3967.241,135.101,914.253,None,None,None,None,None,None,None,-10921639,3967.241,4087,1517,6664,313412,1432.123,1.261,0.143,0.692
ID2694,2694,3,-1,5.174,5.150,6.000,672.271,24,0.393,1,3874.380,231.797,1815.633,None,None,None,None,None,None,None,-10921639,3874.380,3846,1629,6207,306076,1176.933,1.241,0.097,0.580
ID1751,1751,0,-1,3.418,4.027,7.000,672.271,24,0.393,1,763.418,47.570,170.228,None,None,None,None,None,None,None,-10921639,763.418,653,175,1753,60310,440.844,1.414,0.010,0.034
ID2688,2688,3,-1,5.186,5.127,5.500,700.282,25,0.393,1,2986.076,123.848,956.101,None,None,None,None,None,None,None,-10921639,2986.076,2775,976,6139,235900,1339.656,1.100,0.065,0.273
ID1757,1757,0,-1,3.359,4.038,7.000,700.282,25,0.393,1,790.316,48.025,161.114,None,None,None,None,None,None,None,-10921639,790.316,757,206,1745,62435,420.583,1.422,0.027,0.097
ID2141,2141,1,-1,3.839,5.513,7.500,700.282,25,0.393,1,4394.633,192.329,1480.861,None,None,None,None,None,None,None,-10921639,4394.633,4620,1603,5827,347176,1090.689,1.109,0.208,1.385
ID2413,2413,2,-1,6.859,5.595,7.000,700.282,25,0.393,1,3155.684,137.544,829.544,None,None,None,None,None,None,None,-10921639,3155.684,2982,956,6121,249299,1382.731,1.257,0.116,0.475
ID1766,1766,0,-1,3.406,4.132,6.000,728.294,26,0.393,1,591.430,56.228,181.063,None,None,None,None,None,None,None,-10921639,591.430,505,154,1483,46723,334.690,1.492,-0.039,-0.145
ID2135,2135,1,-1,3.570,5.420,7.500,728.294,26,0.393,1,4026.165,141.873,1149.127,None,None,None,None,None,None,None,-10921639,4026.165,4177,1086,6033,318067,1425.949,1.111,0.193,0.914
ID2407,2407,2,-1,6.836,5.654,6.500,728.294,26,0.393,1,3472.367,136.987,858.101,None,None,None,None,None,None,None,-10921639,3472.367,3385,1003,6460,274317,1499.697,1.260,0.114,0.474
ID2682,2682,3,-1,5.174,5.080,5.500,728.294,26,0.393,1,2851.987,131.987,952.797,None,None,None,None,None,None,None,-10921639,2851.987,2812,715,5495,225307,1265.784,1.439,0.055,0.234
ID2129,2129,1,-1,3.371,5.349,7.500,756.305,27,0.393,1,4226.658,139.671,948.810,None,None,None,None,None,None,None,-10921639,4226.658,4391,1450,6271,333906,1356.977,1.112,0.206,1.065
ID2401,2401,2,-1,6.918,5.712,6.500,756.305,27,0.393,1,3517.886,130.304,861.038,None,None,None,None,None,None,None,-10921639,3517.886,3534,1171,6291,277913,1430.649,1.257,0.129,0.562
ID2676,2676,3,-1,5.186,5.150,5.500,756.305,27,0.393,1,3176.342,137.367,1015.886,None,None,None,None,None,None,None,-10921639,3176.342,3128,820,5856,250931,1308.617,1.439,0.067,0.307
ID1772,1772,0,-1,3.371,4.296,6.000,756.305,27,0.393,1,903.329,51.937,180.101,None,None,None,None,None,None,None,-10921639,903.329,875,217,1970,71363,458.218,1.412,0.025,0.095
ID1778,1778,0,-1,3.324,4.343,5.500,784.316,28,0.393,1,794.987,54.266,167.481,None,None,None,None,None,None,None,-10921639,794.987,753,241,1618,62804,374.495,1.405,0.013,0.055
ID2123,2123,1,-1,3.289,5.373,7.500,784.316,28,0.393,1,4375.152,123.582,873.456,None,None,None,None,None,None,None,-10921639,4375.152,4645,1552,5942,345637,1182.940,1.109,0.216,1.315
ID2395,2395,2,-1,6.941,5.771,6.000,784.316,28,0.393,1,3674.696,134.873,859.532,None,None,None,None,None,None,None,-10921639,3674.696,3499,1258,6416,290301,1468.306,1.262,0.121,0.542
ID2670,2670,3,-1,5.162,5.139,5.500,784.316,28,0.393,1,3337.873,132.329,971.949,None,None,None,None,None,None,None,-10921639,3337.873,3333,1275,6212,263692,1160.785,1.451,0.073,0.390
ID2114,2114,1,-1,3.149,5.291,7.500,812.328,29,0.393,1,4349.291,123.038,778.127,None,None,None,None,None,None,None,-10921639,4349.291,4728,1332,5951,343594,1207.622,1.109,0.218,1.288
ID2389,2389,2,-1,6.918,5.701,6.000,812.328,29,0.393,1,3558.747,123.633,835.987,None,None,None,None,None,None,None,-10921639,3558.747,3404,1205,6184,281141,1341.318,1.260,0.123,0.579
ID1784,1784,0,-1,3.301,4.249,5.500,812.328,29,0.393,1,783.380,51.392,177.291,None,None,None,None,None,None,None,-10921639,783.380,744,266,1494,61887,337.587,1.446,0.009,0.044
ID2664,2664,3,-1,5.186,5.033,5.000,812.328,29,0.393,1,2468.051,87.380,622.025,None,None,None,None,None,None,None,-10921639,2468.051,2389,575,5149,194976,1229.045,1.441,0.040,0.155
ID2658,2658,3,-1,5.139,4.998,5.000,840.339,30,0.393,1,2997.468,101.937,643.810,None,None,None,None,None,None,None,-10921639,2997.468,2953,669,5828,236800,1292.505,1.233,0.064,0.281
ID2108,2108,1,-1,3.067,5.291,7.000,840.339,30,0.393,1,4714.266,127.544,912.076,None,None,None,None,None,None,None,-10921639,4714.266,4976,1933,6174,372427,1019.266,1.109,0.225,1.702
ID1790,1790,0,-1,3.289,4.214,5.000,840.339,30,0.393,1,647.253,49.620,173.165,None,None,None,None,None,None,None,-10921639,647.253,525,174,1442,51133,356.274,1.199,-0.034,-0.130
ID2383,2383,2,-1,6.918,5.712,6.000,840.339,30,0.393,1,3510.810,118.013,855.177,None,None,None,None,None,None,None,-10921639,3510.810,3364,1050,6294,277354,1392.536,1.257,0.128,0.571
ID1796,1796,0,-1,3.301,4.191,5.000,868.350,31,0.393,1,986.329,59.101,180.595,None,None,None,None,None,None,None,-10921639,986.329,955,313,1872,77920,406.667,1.431,0.040,0.185
ID2102,2102,1,-1,2.903,5.197,7.000,868.350,31,0.393,1,4600.532,120.177,747.392,None,None,None,None,None,None,None,-10921639,4600.532,4756,2307,5863,363442,846.684,1.110,0.229,2.025
ID2377,2377,2,-1,6.883,5.677,5.500,868.350,31,0.393,1,3659.684,136.519,847.304,None,None,None,None,None,None,None,-10921639,3659.684,3489,1180,6433,289115,1436.939,1.113,0.113,0.519
ID2652,2652,3,-1,5.186,4.905,5.000,868.350,31,0.393,1,2826.835,95.304,674.241,None,None,None,None,None,None,None,-10921639,2826.835,2691,729,5796,223320,1258.614,1.442,0.054,0.228
ID2096,2096,1,-1,2.962,5.314,6.500,896.361,32,0.393,1,4675.861,122.684,844.278,None,None,None,None,None,None,None,-10921639,4675.861,4955,2153,5922,369393,947.098,1.107,0.225,1.813
ID2371,2371,2,-1,6.895,5.619,5.500,896.361,32,0.393,1,3679.215,125.101,838.975,None,None,None,None,None,None,None,-10921639,3679.215,3449,1253,6663,290658,1449.901,1.262,0.127,0.572
ID2646,2646,3,-1,5.127,4.870,4.500,896.361,32,0.393,1,2619.127,72.924,490.025,None,None,None,None,None,None,None,-10921639,2619.127,2575,520,5291,206911,1233.929,1.438,0.049,0.200
ID1802,1802,0,-1,3.242,4.167,5.000,896.361,32,0.393,1,1057.987,55.203,173.532,None,None,None,None,None,None,None,-10921639,1057.987,957,373,2233,83581,430.900,1.492,0.024,0.117
ID1808,1808,0,-1,3.055,4.085,5.000,924.373,33,0.393,1,1010.101,53.696,168.671,None,None,None,None,None,None,None,-10921639,1010.101,1001,337,1954,79798,369.737,1.492,0.020,0.107
ID2640,2640,3,-1,4.940,4.694,4.500,924.373,33,0.393,1,2230.215,68.848,408.684,None,None,None,None,None,None,None,-10921639,2230.215,2017,481,4825,176187,1263.698,1.437,0.017,0.061
ID2090,2090,1,-1,2.868,5.303,6.500,924.373,33,0.393,1,4629.911,123.127,787.405,None,None,None,None,None,None,None,-10921639,4629.911,4669,2543,5936,365763,832.860,1.108,0.221,2.013
ID2365,2365,2,-1,6.801,5.490,5.500,924.373,33,0.393,1,3170.899,126.633,859.304,None,None,None,None,None,None,None,-10921639,3170.899,2914,851,6010,250501,1367.699,1.252,0.117,0.486
