Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID656,656,0,-1,3.24244,2.35282,2.2,627.644,10,0.39269,1,477.5124,203.38017,1122.72727,None,None,None,None,None,None,None,-10921639,477.5124,334,41,1380,57779,358.8192,1.00591,0.14804,0.34322
ID650,650,0,-1,3.23073,2.34111,2.2,690.40841,11,0.39269,1,544.59504,199.94215,1011.69421,None,None,None,None,None,None,None,-10921639,544.59504,417,105,1457,65896,372.96393,1.00782,0.17792,0.4411
ID644,644,0,-1,3.24244,2.3177,2.2,753.17281,12,0.39269,1,611.00826,193.6281,1004.69421,None,None,None,None,None,None,None,-10921639,611.00826,508,91,1646,73932,398.76832,1.00212,0.20982,0.53147
ID638,638,0,-1,3.26585,2.28258,2.4,815.93721,13,0.39269,1,557.58678,183.85124,854.04132,None,None,None,None,None,None,None,-10921639,557.58678,413,84,1713,67468,425.12053,1.00279,0.15243,0.34697
ID632,632,0,-1,3.32438,2.24747,2.4,878.70161,14,0.39269,1,470.79339,154.55372,647.28099,None,None,None,None,None,None,None,-10921639,470.79339,317,70,1830,56966,383.77504,1.49223,0.10588,0.23491
ID623,623,0,-1,3.27756,2.28258,2.4,941.46601,15,0.39269,1,664.16529,185.64463,800.43802,None,None,None,None,None,None,None,-10921639,664.16529,547,103,1734,80364,442.87516,1.00279,0.18634,0.47112
ID617,617,0,-1,3.28926,2.21235,2.6,1004.23041,16,0.39269,1,702.94215,209.7438,840.47934,None,None,None,None,None,None,None,-10921639,702.94215,605,88,1782,85056,469.64812,0.99792,0.17382,0.44327
ID608,608,0,-1,3.27756,2.20064,2.6,1066.99481,17,0.39269,1,786.76033,188.23967,851.92562,None,None,None,None,None,None,None,-10921639,786.76033,660,124,1970,95198,516.21015,1.00274,0.18837,0.48318
ID602,602,0,-1,3.32438,2.15382,2.4,1129.75921,18,0.39269,1,545.32231,172.3719,524.40496,None,None,None,None,None,None,None,-10921639,545.32231,412,65,1828,65984,430.07537,1.49223,0.11602,0.26364
ID596,596,0,-1,3.35949,2.14212,2.6,1192.52361,19,0.39269,1,561.66116,156.10744,482.24793,None,None,None,None,None,None,None,-10921639,561.66116,382,51,1823,67961,456.64504,1.49223,0.10991,0.2436
ID590,590,0,-1,3.35949,2.15382,2.6,1255.28801,20,0.39269,1,542.07438,154.45455,457.61157,None,None,None,None,None,None,None,-10921639,542.07438,371,79,1910,65591,446.42208,1.49223,0.07226,0.16367
ID584,584,0,-1,3.32438,2.22406,2.6,1318.05241,21,0.39269,1,661.57025,169.35537,521.03306,None,None,None,None,None,None,None,-10921639,661.57025,452,87,2041,80050,483.23471,1.26487,0.13787,0.33175
ID575,575,0,-1,3.27756,2.23576,2.4,1380.81681,22,0.39269,1,914.01653,182.18182,660.83471,None,None,None,None,None,None,None,-10921639,914.01653,831,166,2086,110596,513.04623,1.00186,0.20821,0.61404
ID569,569,0,-1,3.3712,2.107,2.6,1443.58121,23,0.39269,1,632.24793,164.82645,479.91736,None,None,None,None,None,None,None,-10921639,632.24793,427,105,1871,76502,466.40821,1.49223,0.1081,0.26448
ID563,563,0,-1,3.35949,2.08359,2.6,1506.34561,24,0.39269,1,672.8595,177.02479,500.43802,None,None,None,None,None,None,None,-10921639,672.8595,507,94,2084,81416,500.39986,1.00805,0.13013,0.30967
ID557,557,0,-1,3.35949,2.13041,2.6,1569.11001,25,0.39269,1,815.06612,167.50413,464.85124,None,None,None,None,None,None,None,-10921639,815.06612,639,140,2224,98623,572.71245,1.26637,0.1655,0.40417
ID551,551,0,-1,3.38291,2.13041,2.6,1631.87441,26,0.39269,1,743.46281,167.75207,441.33058,None,None,None,None,None,None,None,-10921639,743.46281,590,23,2170,89959,539.7539,0.99987,0.15171,0.36289
ID545,545,0,-1,3.38291,2.08359,2.6,1694.63881,27,0.39269,1,798.98347,169.45455,441.10744,None,None,None,None,None,None,None,-10921639,798.98347,667,111,2360,96677,563.44546,0.99556,0.171,0.41414
ID527,527,0,-1,3.39461,2.09529,2.6,1757.40321,28,0.39269,1,811.4876,171.36364,435.12397,None,None,None,None,None,None,None,-10921639,811.4876,718,67,2187,98190,540.99125,0.99931,0.15886,0.41125
