Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1373,1373,0,-1,3.617,3.283,5,420.169,15,0.393,1,883.899,153.481,1009.392,None,None,None,None,None,None,None,-10921639,883.899,869,369,1565,69828,294.746,1.102,0.121,0.648
ID1367,1367,0,-1,3.661,3.275,5,448.181,16,0.393,1,820.152,153.975,1077.215,None,None,None,None,None,None,None,-10921639,820.152,789,329,1316,64792,268.631,1.106,0.091,0.507
ID1361,1361,0,-1,3.696,3.275,5,476.192,17,0.393,1,869.823,165.241,1051.633,None,None,None,None,None,None,None,-10921639,869.823,837,354,1409,68716,256.347,1.108,0.098,0.606
ID1355,1355,0,-1,3.564,3.275,5,504.203,18,0.393,1,747.747,160.506,1077.962,None,None,None,None,None,None,None,-10921639,747.747,734,335,1433,59072,245.096,0.628,0.067,0.381
ID1349,1349,0,-1,3.670,3.266,5,532.215,19,0.393,1,903.772,168.405,1054.797,None,None,None,None,None,None,None,-10921639,903.772,886,357,1540,71398,276.018,1.104,0.108,0.636
ID1343,1343,0,-1,3.757,3.213,5,560.226,20,0.393,1,984.633,158.038,1082.658,None,None,None,None,None,None,None,-10921639,984.633,959,528,1487,77786,231.430,1.107,0.133,0.997
ID1337,1337,0,-1,3.731,3.266,5,588.237,21,0.393,1,988.962,165.848,967.418,None,None,None,None,None,None,None,-10921639,988.962,978,502,1439,78128,227.378,1.107,0.138,1.055
ID1331,1331,0,-1,3.722,3.257,5,616.248,22,0.393,1,963.658,153.304,921.873,None,None,None,None,None,None,None,-10921639,963.658,961,456,1526,76129,260.745,1.107,0.121,0.801
ID1325,1325,0,-1,3.714,3.222,5,644.260,23,0.393,1,840.722,144.013,998.241,None,None,None,None,None,None,None,-10921639,840.722,838,414,1368,66417,231.891,1.113,0.096,0.638
ID1319,1319,0,-1,3.749,3.240,5,672.271,24,0.393,1,989.785,128.152,951.380,None,None,None,None,None,None,None,-10921639,989.785,978,537,1431,78193,217.371,1.109,0.131,1.056
ID1313,1313,0,-1,3.714,3.222,5,700.282,25,0.393,1,885.608,144.114,967.177,None,None,None,None,None,None,None,-10921639,885.608,874,456,1426,69963,233.625,1.106,0.099,0.683
ID1307,1307,0,-1,3.801,3.204,5,728.294,26,0.393,1,1003.038,152.215,981.835,None,None,None,None,None,None,None,-10921639,1003.038,1000,484,1450,79240,211.246,1.104,0.133,1.116
ID1301,1301,0,-1,3.775,3.222,5,756.305,27,0.393,1,933.101,135.886,899.671,None,None,None,None,None,None,None,-10921639,933.101,911,551,1426,73715,240.139,1.103,0.126,0.867
ID1295,1295,0,-1,3.766,3.204,5,784.316,28,0.393,1,944.595,132.342,921.177,None,None,None,None,None,None,None,-10921639,944.595,953,535,1413,74623,217.131,1.102,0.128,0.986
ID1289,1289,0,-1,3.757,3.204,5,812.328,29,0.393,1,1007.494,136.810,945.835,None,None,None,None,None,None,None,-10921639,1007.494,994,575,1416,79592,202.559,1.105,0.137,1.197
ID1283,1283,0,-1,3.766,3.204,5,840.339,30,0.393,1,977.582,125.810,943.620,None,None,None,None,None,None,None,-10921639,977.582,975,462,1538,77229,255.631,1.101,0.136,0.913
ID1277,1277,0,-1,3.784,3.152,5,868.350,31,0.393,1,979.633,101.823,831.532,None,None,None,None,None,None,None,-10921639,979.633,981,491,1475,77391,253.649,1.106,0.137,0.928
ID1271,1271,0,-1,3.626,3.125,5,896.361,32,0.393,1,840.405,119.127,862.494,None,None,None,None,None,None,None,-10921639,840.405,819,347,1385,66392,286.132,1.106,0.108,0.572
ID1265,1265,0,-1,3.547,3.117,5,924.373,33,0.393,1,680.329,108.975,835.089,None,None,None,None,None,None,None,-10921639,680.329,609,303,1465,53746,278.601,1.310,0.069,0.316
ID1259,1259,0,-1,3.556,3.134,5,952.384,34,0.393,1,705.797,107.810,837.380,None,None,None,None,None,None,None,-10921639,705.797,658,312,1448,55758,285.767,1.113,0.080,0.367
ID1253,1253,0,-1,3.503,3.143,5,980.395,35,0.393,1,811.544,100.949,719.443,None,None,None,None,None,None,None,-10921639,811.544,798,353,1380,64112,265.055,1.109,0.107,0.592
ID1247,1247,0,-1,3.652,3.169,5,1008.407,36,0.393,1,910.177,126.544,1013.241,None,None,None,None,None,None,None,-10921639,910.177,899,347,1535,71904,291.703,1.101,0.128,0.707
ID1241,1241,0,-1,3.635,3.161,5,1036.418,37,0.393,1,874.203,127.759,985.291,None,None,None,None,None,None,None,-10921639,874.203,809,381,1565,69062,306.948,1.100,0.116,0.594
ID1235,1235,0,-1,3.740,3.161,5,1064.429,38,0.393,1,1006.987,114.658,941.570,None,None,None,None,None,None,None,-10921639,1006.987,982,426,1679,79552,294.313,1.101,0.143,0.857
ID1229,1229,0,-1,3.775,3.090,5,1092.440,39,0.393,1,869.316,125.253,800.139,None,None,None,None,None,None,None,-10921639,869.316,839,403,1494,68676,318.116,1.108,0.118,0.577
ID1223,1223,0,-1,3.757,3.046,5,1120.452,40,0.393,1,890.114,112.418,792.557,None,None,None,None,None,None,None,-10921639,890.114,859,369,1649,70319,328.105,1.103,0.114,0.557
ID1217,1217,0,-1,3.731,3.055,5,1148.463,41,0.393,1,928.911,131.899,758.532,None,None,None,None,None,None,None,-10921639,928.911,922,325,1545,73384,303.436,1.106,0.128,0.697
ID1211,1211,0,-1,3.793,3.046,5,1176.474,42,0.393,1,865.177,105.595,745.848,None,None,None,None,None,None,None,-10921639,865.177,818,261,1770,68349,344.356,1.275,0.116,0.523
ID1205,1205,0,-1,3.801,2.994,5,1204.486,43,0.393,1,842.595,85.911,526.848,None,None,None,None,None,None,None,-10921639,842.595,802,298,1605,66565,331.891,1.313,0.116,0.526
ID1199,1199,0,-1,3.819,2.950,5,1232.497,44,0.393,1,776.620,86.570,537.696,None,None,None,None,None,None,None,-10921639,776.620,733,132,1781,61353,368.644,0.628,0.102,0.390
