Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2728,2728,2,-1,6.87116,4.36617,7.00000,439.35080,7,0.39269,1,454.76033,114.39669,1228.40496,None,None,None,None,None,None,None,-10921639,454.76033,432,111,862,55026,161.76032,1.32420,0.06884,0.36213
ID2366,2366,0,-1,4.54176,4.57687,4.00000,439.35080,7,0.39269,1,563.41322,64.66116,311.03306,None,None,None,None,None,None,None,-10921639,563.41322,536,158,1119,68173,252.70364,0.99808,0.27114,0.95115
ID2468,2468,1,-1,7.83102,3.53508,4.60000,502.11520,8,0.39269,1,151.11570,45.38843,168.65289,None,None,None,None,None,None,None,-10921639,151.11570,146,24,338,18285,61.42478,0.47518,-0.03900,-0.19968
ID2360,2360,0,-1,4.20229,4.50664,4.00000,502.11520,8,0.39269,1,440.10744,62.27273,237.57851,None,None,None,None,None,None,None,-10921639,440.10744,344,69,1165,53253,287.14755,1.49223,0.18819,0.48551
ID2907,2907,3,-1,6.95310,3.94477,6.80000,502.11520,8,0.39269,1,461.77686,80.61983,866.04132,None,None,None,None,None,None,None,-10921639,461.77686,467,120,861,55875,194.13331,0.61763,0.13605,0.56974
ID2719,2719,2,-1,6.85946,4.51834,7.00000,502.11520,8,0.39269,1,276.79339,76.63636,907.09917,None,None,None,None,None,None,None,-10921639,276.79339,244,25,764,33492,148.41681,1.49223,-0.07239,-0.29107
ID2901,2901,3,-1,6.98822,4.10865,6.80000,564.87960,9,0.39269,1,476.97521,76.72727,789.47934,None,None,None,None,None,None,None,-10921639,476.97521,435,89,1098,57714,212.19670,1.25378,0.03584,0.15554
ID2713,2713,2,-1,6.52000,4.89292,6.60000,564.87960,9,0.39269,1,748.38843,132.44628,1682.87603,None,None,None,None,None,None,None,-10921639,748.38843,783,209,1307,90555,212.71888,1.00748,0.12535,0.78378
ID2474,2474,1,-1,8.27583,4.09694,4.60000,564.87960,9,0.39269,1,364.43802,49.28099,144.47107,None,None,None,None,None,None,None,-10921639,364.43802,219,18,1757,44097,382.50333,1.49223,0.05904,0.10623
ID2238,2238,0,-1,3.95648,4.63540,4.00000,564.87960,9,0.39269,1,585.90083,52.73554,206.65289,None,None,None,None,None,None,None,-10921639,585.90083,582,120,1325,70894,275.16009,1.00487,0.29978,0.98220
ID2480,2480,1,-1,8.65041,5.19727,6.00000,627.64400,10,0.39269,1,151.48760,47.21488,95.21488,None,None,None,None,None,None,None,-10921639,151.48760,124,49,497,18330,77.34739,1.11522,-0.10442,-0.45672
ID2707,2707,2,-1,6.39123,4.92804,6.80000,627.64400,10,0.39269,1,533.97521,90.64463,1190.88430,None,None,None,None,None,None,None,-10921639,533.97521,525,203,988,64611,191.59799,1.26852,0.03809,0.20450
ID2244,2244,0,-1,3.94477,4.58858,3.80000,627.64400,10,0.39269,1,579.15702,57.81818,206.33058,None,None,None,None,None,None,None,-10921639,579.15702,568,177,1139,70078,249.53610,0.99970,0.30247,1.07798
ID2895,2895,3,-1,7.03504,4.37788,6.80000,627.64400,10,0.39269,1,768.44628,54.76860,585.85950,None,None,None,None,None,None,None,-10921639,768.44628,782,393,1079,92982,155.70972,0.99953,0.15641,1.33500
ID2486,2486,1,-1,7.83102,6.66046,5.40000,690.40841,11,0.39269,1,87.80165,50.44628,113.13223,None,None,None,None,None,None,None,-10921639,87.80165,86,33,155,10624,24.46651,1.49223,0.00501,0.03576
ID2886,2886,3,-1,6.53170,5.00998,7.60000,690.40841,11,0.39269,1,667.72727,71.18182,587.92562,None,None,None,None,None,None,None,-10921639,667.72727,653,287,1029,80795,166.92319,1.00633,0.13875,0.97481
ID2250,2250,0,-1,3.51167,4.09694,4.00000,690.40841,11,0.39269,1,435.95041,56.40496,178.79339,None,None,None,None,None,None,None,-10921639,435.95041,367,105,1029,52750,248.93985,1.49223,0.17883,0.53133
ID2701,2701,2,-1,5.91131,5.34944,6.80000,690.40841,11,0.39269,1,443.14876,78.51240,1040.01653,None,None,None,None,None,None,None,-10921639,443.14876,433,120,835,53621,185.07731,1.49223,0.02827,0.13167
ID2256,2256,0,-1,3.53508,3.92136,3.80000,753.17281,12,0.39269,1,540.95041,55.22314,184.00000,None,None,None,None,None,None,None,-10921639,540.95041,496,44,1377,65455,322.01612,1.34799,0.27321,0.72094
ID2880,2880,3,-1,6.44976,5.48991,7.60000,753.17281,12,0.39269,1,540.75207,80.15702,540.04959,None,None,None,None,None,None,None,-10921639,540.75207,527,174,958,65431,165.24075,1.01060,0.08018,0.48585
ID2695,2695,2,-1,5.73572,5.48991,6.60000,753.17281,12,0.39269,1,607.52893,83.54545,674.00826,None,None,None,None,None,None,None,-10921639,607.52893,596,235,1311,73511,201.00245,1.49223,0.08051,0.45041
ID2492,2492,1,-1,7.72567,6.74240,5.00000,753.17281,12,0.39269,1,318.60331,56.77686,111.86777,None,None,None,None,None,None,None,-10921639,318.60331,231,6,1409,38551,273.33159,1.40646,-0.08065,-0.20450
ID2689,2689,2,-1,5.31432,5.63037,6.60000,815.93721,13,0.39269,1,638.61983,79.10744,410.71901,None,None,None,None,None,None,None,-10921639,638.61983,654,270,971,77273,183.73878,1.25760,0.09131,0.58161
ID2498,2498,1,-1,6.59023,7.55008,5.20000,815.93721,13,0.39269,1,598.92562,62.21488,121.22314,None,None,None,None,None,None,None,-10921639,598.92562,406,45,2025,72470,468.66644,1.49223,0.15837,0.34943
ID2262,2262,0,-1,3.40632,3.47655,3.80000,815.93721,13,0.39269,1,528.19835,52.76860,162.14050,None,None,None,None,None,None,None,-10921639,528.19835,512,97,1189,63912,294.70153,0.99794,0.26296,0.74636
ID2874,2874,3,-1,5.81766,6.01666,7.60000,815.93721,13,0.39269,1,461.10744,78.60331,429.95868,None,None,None,None,None,None,None,-10921639,461.10744,448,176,779,55794,140.07503,1.39815,0.02849,0.18237
ID2868,2868,3,-1,5.41967,6.18053,7.60000,878.70161,14,0.39269,1,616.84298,99.02479,418.36364,None,None,None,None,None,None,None,-10921639,616.84298,573,236,1194,74638,260.45399,1.00694,0.14542,0.60136
ID2504,2504,1,-1,6.74240,7.51497,5.20000,878.70161,14,0.39269,1,650.87603,55.68595,109.46281,None,None,None,None,None,None,None,-10921639,650.87603,533,53,1608,78756,451.01507,1.34406,0.13900,0.35223
ID2683,2683,2,-1,5.16215,5.94642,6.40000,878.70161,14,0.39269,1,665.41322,85.12397,284.38017,None,None,None,None,None,None,None,-10921639,665.41322,664,241,1065,80515,193.85857,1.25923,0.08419,0.53305
ID2268,2268,0,-1,3.25414,3.61702,3.60000,878.70161,14,0.39269,1,545.39669,63.08264,156.10744,None,None,None,None,None,None,None,-10921639,545.39669,518,66,1170,65993,277.60216,0.99832,0.25305,0.79352
ID2274,2274,0,-1,3.11368,3.64043,3.40000,941.46601,15,0.39269,1,527.33884,58.86777,158.36364,None,None,None,None,None,None,None,-10921639,527.33884,504,62,1122,63808,268.39450,1.00611,0.28241,0.86536
ID2677,2677,2,-1,5.06851,5.99325,6.20000,941.46601,15,0.39269,1,712.09917,70.76033,264.80992,None,None,None,None,None,None,None,-10921639,712.09917,731,243,1188,86164,231.94401,1.01003,0.11070,0.61198
ID2510,2510,1,-1,6.39123,7.81931,5.00000,941.46601,15,0.39269,1,917.65289,49.26446,112.06612,None,None,None,None,None,None,None,-10921639,917.65289,830,201,1892,111036,515.14960,1.00002,0.29346,0.80830
ID2862,2862,3,-1,5.44308,6.43806,7.60000,941.46601,15,0.39269,1,700.52066,93.62810,382.56198,None,None,None,None,None,None,None,-10921639,700.52066,703,186,1341,84763,247.70800,1.00759,0.14876,0.73243
ID2516,2516,1,-1,6.74240,7.58520,4.60000,1004.23041,16,0.39269,1,773.91736,57.96694,110.19835,None,None,None,None,None,None,None,-10921639,773.91736,676,96,1974,93644,501.62430,1.49223,0.18165,0.47434
ID2856,2856,3,-1,5.37285,6.40294,7.40000,1004.23041,16,0.39269,1,732.09917,88.25620,334.76033,None,None,None,None,None,None,None,-10921639,732.09917,744,276,1224,88584,254.82544,1.33142,0.15419,0.76762
ID2281,2281,0,-1,3.12538,3.75748,3.20000,1004.23041,16,0.39269,1,564.60331,59.37190,156.05785,None,None,None,None,None,None,None,-10921639,564.60331,523,131,1182,68317,279.20176,1.00310,0.28000,0.88473
ID2671,2671,2,-1,5.08021,6.04007,6.20000,1004.23041,16,0.39269,1,665.50413,76.85950,242.47107,None,None,None,None,None,None,None,-10921639,665.50413,674,249,1195,80526,230.71545,1.30684,0.08000,0.42736
ID2665,2665,2,-1,4.97486,6.07518,5.80000,1066.99481,17,0.39269,1,625.52066,82.35537,260.85124,None,None,None,None,None,None,None,-10921639,625.52066,595,224,1157,75688,250.60437,1.49223,0.07694,0.35665
ID2522,2522,1,-1,6.34441,7.74908,4.20000,1066.99481,17,0.39269,1,271.74380,60.68595,112.57025,None,None,None,None,None,None,None,-10921639,271.74380,191,63,1098,32881,197.54436,1.49223,-0.10956,-0.33852
ID2782,2782,3,-1,5.19727,6.69558,7.00000,1066.99481,17,0.39269,1,352.19835,86.21488,350.12397,None,None,None,None,None,None,None,-10921639,352.19835,291,146,905,42616,185.09329,1.43060,-0.04755,-0.18997
ID2287,2287,0,-1,3.14879,3.41802,3.40000,1066.99481,17,0.39269,1,563.10744,50.60331,138.41322,None,None,None,None,None,None,None,-10921639,563.10744,537,183,1043,68136,263.03998,1.27844,0.21636,0.76159
ID2528,2528,1,-1,6.67217,7.65543,4.00000,1129.75921,18,0.39269,1,796.79339,64.31405,126.09917,None,None,None,None,None,None,None,-10921639,796.79339,654,44,2146,96412,512.10650,1.49223,0.25867,0.63952
ID2659,2659,2,-1,5.06851,6.20395,5.80000,1129.75921,18,0.39269,1,812.76033,86.06612,254.28926,None,None,None,None,None,None,None,-10921639,812.76033,789,378,1534,98344,239.66835,0.99823,0.12524,0.75488
ID2293,2293,0,-1,3.09027,3.69896,3.00000,1129.75921,18,0.39269,1,470.23140,60.89256,146.68595,None,None,None,None,None,None,None,-10921639,470.23140,447,76,1125,56898,267.46052,1.49223,0.24436,0.69051
ID2789,2789,3,-1,5.33773,6.83605,7.00000,1129.75921,18,0.39269,1,754.85124,74.57851,314.72727,None,None,None,None,None,None,None,-10921639,754.85124,785,194,1388,91337,264.30114,1.33217,0.18630,0.89704
ID2534,2534,1,-1,6.54341,7.63202,4.00000,1192.52361,19,0.39269,1,983.51240,63.23967,112.20661,None,None,None,None,None,None,None,-10921639,983.51240,972,157,2024,119005,461.22341,1.00458,0.25965,0.87911
ID2299,2299,0,-1,3.07856,3.54678,3.20000,1192.52361,19,0.39269,1,478.71901,54.51240,145.65289,None,None,None,None,None,None,None,-10921639,478.71901,445,110,1183,57925,275.89567,1.00883,0.19855,0.57488
ID2795,2795,3,-1,4.98657,6.81263,7.00000,1192.52361,19,0.39269,1,685.72727,89.27273,313.65289,None,None,None,None,None,None,None,-10921639,685.72727,660,207,1343,82973,288.58930,1.38008,0.14992,0.61958
ID2653,2653,2,-1,4.91633,6.11030,5.80000,1192.52361,19,0.39269,1,794.37190,80.95868,263.07438,None,None,None,None,None,None,None,-10921639,794.37190,784,379,1255,96119,220.19068,1.01032,0.11840,0.76386
ID2305,2305,0,-1,2.77422,3.47655,3.20000,1255.28801,20,0.39269,1,488.48760,55.07438,133.36364,None,None,None,None,None,None,None,-10921639,488.48760,412,75,1218,59107,306.88445,1.49223,0.20034,0.53134
ID2801,2801,3,-1,4.70563,6.70728,7.00000,1255.28801,20,0.39269,1,828.04959,83.93388,317.33058,None,None,None,None,None,None,None,-10921639,828.04959,841,328,1402,100194,261.92896,1.33468,0.18490,0.98665
ID2647,2647,2,-1,4.60028,6.05177,5.80000,1255.28801,20,0.39269,1,795.06612,92.14050,245.12397,None,None,None,None,None,None,None,-10921639,795.06612,776,361,1354,96203,251.07461,1.31243,0.10745,0.61447
ID2540,2540,1,-1,5.36114,8.03001,4.00000,1255.28801,20,0.39269,1,488.02479,50.15702,114.55372,None,None,None,None,None,None,None,-10921639,488.02479,380,73,1469,59051,338.24450,1.49223,-0.01903,-0.05598
ID2641,2641,2,-1,4.16718,6.00495,6.00000,1318.05241,21,0.39269,1,795.85950,93.30579,263.86777,None,None,None,None,None,None,None,-10921639,795.85950,785,335,1341,96299,261.06530,1.01250,0.10260,0.56736
ID2546,2546,1,-1,4.77587,8.06513,4.00000,1318.05241,21,0.39269,1,966.95868,75.73554,133.93388,None,None,None,None,None,None,None,-10921639,966.95868,959,202,1891,117002,368.13574,1.31518,0.24363,1.02914
ID2311,2311,0,-1,2.54011,3.37120,3.40000,1318.05241,21,0.39269,1,573.57025,55.52893,122.19008,None,None,None,None,None,None,None,-10921639,573.57025,550,141,1221,69402,262.38699,0.99791,0.26071,0.90411
ID2807,2807,3,-1,4.55346,6.54341,7.20000,1318.05241,21,0.39269,1,855.53719,96.08264,336.63636,None,None,None,None,None,None,None,-10921639,855.53719,860,380,1374,103520,260.09316,1.00719,0.18866,1.04414
ID2552,2552,1,-1,4.58858,8.24071,4.00000,1380.81681,22,0.39269,1,824.14876,60.13223,120.14876,None,None,None,None,None,None,None,-10921639,824.14876,729,215,2002,99722,482.08688,1.49223,0.18426,0.53199
ID2635,2635,2,-1,4.13206,6.16883,5.80000,1380.81681,22,0.39269,1,792.15702,79.74380,252.20661,None,None,None,None,None,None,None,-10921639,792.15702,784,324,1262,95851,239.05146,1.28462,0.10161,0.61133
ID2317,2317,0,-1,2.50499,3.60531,3.20000,1380.81681,22,0.39269,1,496.66116,55.20661,118.67769,None,None,None,None,None,None,None,-10921639,496.66116,438,93,1149,60096,283.45624,1.00763,0.18308,0.54228
ID2813,2813,3,-1,4.31935,6.76581,7.00000,1380.81681,22,0.39269,1,821.08264,94.06612,336.42149,None,None,None,None,None,None,None,-10921639,821.08264,836,196,1312,99351,282.40316,1.33744,0.17524,0.86707
ID2323,2323,0,-1,2.57522,3.23073,2.80000,1443.58121,23,0.39269,1,534.06612,58.05785,124.56198,None,None,None,None,None,None,None,-10921639,534.06612,538,131,1227,64622,244.42431,1.00231,0.26731,0.92175
ID2819,2819,3,-1,4.03842,6.73070,6.80000,1443.58121,23,0.39269,1,685.27273,83.15702,331.24793,None,None,None,None,None,None,None,-10921639,685.27273,632,139,1519,82918,325.41020,1.34098,0.10833,0.41165
ID2629,2629,2,-1,4.06183,6.00495,5.60000,1443.58121,23,0.39269,1,902.85124,91.19835,251.94215,None,None,None,None,None,None,None,-10921639,902.85124,903,462,1425,109245,236.52155,1.00300,0.13358,0.89961
ID2558,2558,1,-1,4.65881,8.08854,3.40000,1443.58121,23,0.39269,1,519.33058,68.83471,116.50413,None,None,None,None,None,None,None,-10921639,519.33058,399,90,1596,62839,363.45610,1.32316,0.10157,0.26349
ID2564,2564,1,-1,4.83439,8.15877,3.40000,1506.34561,24,0.39269,1,715.45455,79.09091,110.65289,None,None,None,None,None,None,None,-10921639,715.45455,584,104,1850,86570,466.79141,1.49223,0.10235,0.28461
ID2329,2329,0,-1,2.63375,3.46484,2.60000,1506.34561,24,0.39269,1,500.67769,64.38843,114.92562,None,None,None,None,None,None,None,-10921639,500.67769,458,120,1077,60582,266.02438,1.00546,0.24605,0.74329
ID2825,2825,3,-1,4.19059,6.81263,6.60000,1506.34561,24,0.39269,1,876.28099,87.66942,322.71901,None,None,None,None,None,None,None,-10921639,876.28099,881,398,1302,106030,222.04047,1.34282,0.18636,1.23990
ID2623,2623,2,-1,4.07353,6.18053,5.40000,1506.34561,24,0.39269,1,817.47107,100.40496,254.33884,None,None,None,None,None,None,None,-10921639,817.47107,778,326,1422,98914,270.27085,1.00325,0.10784,0.58883
ID2617,2617,2,-1,4.16718,6.26247,5.00000,1569.11001,25,0.39269,1,900.24793,95.64463,245.58678,None,None,None,None,None,None,None,-10921639,900.24793,913,314,1466,108930,270.34541,1.00033,0.12131,0.72051
ID2570,2570,1,-1,4.74075,8.20560,3.40000,1569.11001,25,0.39269,1,1165.82645,73.82645,124.80992,None,None,None,None,None,None,None,-10921639,1165.82645,1192,322,1974,141065,389.51407,1.00283,0.24802,1.18960
ID2335,2335,0,-1,2.65716,3.55849,2.40000,1569.11001,25,0.39269,1,532.58678,55.78512,136.12397,None,None,None,None,None,None,None,-10921639,532.58678,473,128,1214,64443,281.98841,1.31149,0.23844,0.72726
ID2831,2831,3,-1,4.19059,7.03504,6.40000,1569.11001,25,0.39269,1,959.81818,99.69421,294.52066,None,None,None,None,None,None,None,-10921639,959.81818,972,377,1640,116138,286.68173,1.00498,0.22111,1.21246
ID2608,2608,2,-1,3.89795,6.15712,5.20000,1631.87441,26,0.39269,1,994.85950,100.02479,277.69421,None,None,None,None,None,None,None,-10921639,994.85950,1022,510,1558,120378,262.74050,1.00337,0.14367,0.95133
ID2577,2577,1,-1,4.63540,8.15877,3.00000,1631.87441,26,0.39269,1,525.25620,77.32231,123.81818,None,None,None,None,None,None,None,-10921639,525.25620,426,118,1370,63556,307.09791,1.38010,0.09934,0.30910
ID2341,2341,0,-1,2.52840,3.35949,2.80000,1631.87441,26,0.39269,1,545.41322,56.55372,122.25620,None,None,None,None,None,None,None,-10921639,545.41322,502,112,1152,65995,268.78190,1.32343,0.20890,0.70129
ID2837,2837,3,-1,3.93307,6.87116,6.40000,1631.87441,26,0.39269,1,875.28926,92.13223,327.44628,None,None,None,None,None,None,None,-10921639,875.28926,888,291,1358,105910,268.80589,1.00382,0.18161,1.00092
ID2583,2583,1,-1,4.58858,8.42800,3.20000,1694.63881,27,0.39269,1,1013.68595,79.29752,120.71074,None,None,None,None,None,None,None,-10921639,1013.68595,1031,231,1963,122656,492.69917,1.00249,0.25295,0.83072
ID2602,2602,2,-1,3.96818,6.34441,5.20000,1694.63881,27,0.39269,1,814.50413,93.81818,246.76860,None,None,None,None,None,None,None,-10921639,814.50413,786,444,1363,98555,259.99109,1.00984,0.09832,0.56089
ID2347,2347,0,-1,2.55181,3.65213,2.60000,1694.63881,27,0.39269,1,548.96694,59.52893,127.08264,None,None,None,None,None,None,None,-10921639,548.96694,520,161,998,66425,237.68954,1.32464,0.23666,0.88397
ID2843,2843,3,-1,3.92136,7.03504,6.60000,1694.63881,27,0.39269,1,902.98347,96.12397,300.00826,None,None,None,None,None,None,None,-10921639,902.98347,919,400,1386,109261,279.01260,1.29549,0.17567,0.96714
ID2353,2353,0,-1,2.55181,3.35949,2.40000,1757.40321,28,0.39269,1,547.86777,63.92562,125.48760,None,None,None,None,None,None,None,-10921639,547.86777,512,163,1231,66292,269.72578,1.32273,0.24875,0.80923
ID2849,2849,3,-1,3.74578,6.87116,6.40000,1757.40321,28,0.39269,1,936.70248,104.23140,296.03306,None,None,None,None,None,None,None,-10921639,936.70248,935,360,1577,113341,252.58687,1.33549,0.21152,1.29493
ID2595,2595,2,-1,3.87454,6.12201,5.20000,1757.40321,28,0.39269,1,910.11570,83.98347,239.09917,None,None,None,None,None,None,None,-10921639,910.11570,875,456,1574,110124,246.58282,1.00866,0.10996,0.73127
ID2589,2589,1,-1,4.63540,8.17048,3.00000,1757.40321,28,0.39269,1,893.14876,76.27273,132.33058,None,None,None,None,None,None,None,-10921639,893.14876,928,220,1706,108071,415.90673,1.00530,0.24102,0.83414
